date_time,soil moisture,SoilMoi0_10cm_inst
2015-05-11 13:00:00,0.173,22.044
2015-05-11 15:00:00,0.172,22.136
2015-05-11 18:00:00,0.17,21.95
2015-05-11 21:00:00,0.169,21.949
2015-05-12 00:00:00,0.169,21.993000000000002
2015-05-12 03:00:00,0.169,21.989
2015-05-12 06:00:00,0.169,23.98
2015-05-12 09:00:00,0.189,27.875999999999998
2015-05-12 12:00:00,0.187,28.303998999999997
2015-05-12 15:00:00,0.189,26.96
2015-05-12 18:00:00,0.202,25.846
2015-05-12 21:00:00,0.203,26.654
2015-05-13 00:00:00,0.199,25.747
2015-05-13 03:00:00,0.196,25.164998999999998
2015-05-13 06:00:00,0.195,24.704
2015-05-13 09:00:00,0.193,24.254
2015-05-13 12:00:00,0.193,23.926
2015-05-13 15:00:00,0.193,23.63
2015-05-13 18:00:00,0.195,23.4
2015-05-13 21:00:00,0.194,23.258000000000003
2015-05-14 00:00:00,0.192,23.142
2015-05-14 03:00:00,0.19,23.061
2015-05-14 06:00:00,0.189,22.956
2015-05-14 09:00:00,0.188,22.721999999999998
2015-05-14 12:00:00,0.184,22.430999999999997
2015-05-14 15:00:00,0.179,22.148000000000003
2015-05-14 18:00:00,0.176,21.999000000000002
2015-05-14 21:00:00,0.174,21.965999999999998
2015-05-15 00:00:00,0.173,21.951999999999998
2015-05-15 03:00:00,0.172,21.936999999999998
2015-05-15 06:00:00,0.172,21.9
2015-05-15 09:00:00,0.172,21.743000000000002
2015-05-15 12:00:00,0.171,21.497
2015-05-15 15:00:00,0.169,21.268
2015-05-15 18:00:00,0.168,21.155
2015-05-15 21:00:00,0.166,21.136999999999997
2015-05-16 00:00:00,0.166,21.289998999999998
2015-05-16 03:00:00,0.165,21.428
2015-05-16 06:00:00,0.165,21.71
2015-05-16 09:00:00,0.165,21.819000000000003
2015-05-16 12:00:00,0.164,21.787
2015-05-16 15:00:00,0.18,21.734
2015-05-16 18:00:00,0.179,21.781
2015-05-16 21:00:00,0.176,21.933000000000003
2015-05-17 00:00:00,0.174,21.861
2015-05-17 03:00:00,0.174,21.8
2015-05-17 06:00:00,0.174,21.695999999999998
2015-05-17 09:00:00,0.172,21.47
2015-05-17 12:00:00,0.172,21.189
2015-05-17 15:00:00,0.17,20.955
2015-05-17 18:00:00,0.168,20.833000000000002
2015-05-17 21:00:00,0.167,20.796999
2015-05-18 00:00:00,0.167,25.521
2015-05-18 03:00:00,0.167,27.171
2015-05-18 06:00:00,0.167,25.869
2015-05-18 09:00:00,0.167,25.046999
2015-05-18 12:00:00,0.168,24.414998999999998
2015-05-18 15:00:00,0.196,23.956
2015-05-18 18:00:00,0.224,23.809
2015-05-18 21:00:00,0.238,24.926
2015-05-19 00:00:00,0.242,24.454
2015-05-19 03:00:00,0.23,24.088
2015-05-19 06:00:00,0.223,23.764
2015-05-19 09:00:00,0.217,23.374000000000002
2015-05-19 12:00:00,0.218,22.951
2015-05-19 15:00:00,0.211,22.584
2015-05-19 18:00:00,0.21,22.371
2015-05-19 21:00:00,0.213,22.281999999999996
2015-05-20 00:00:00,0.21,22.237
2015-05-20 03:00:00,0.208,22.23
2015-05-20 06:00:00,0.207,22.191999999999997
2015-05-20 09:00:00,0.209,22.048000000000002
2015-05-20 12:00:00,0.206,21.807
2015-05-20 15:00:00,0.201,21.583000000000002
2015-05-20 18:00:00,0.194,21.463
2015-05-20 21:00:00,0.191,21.434
2015-05-21 00:00:00,0.189,21.421999
2015-05-21 03:00:00,0.189,21.408
2015-05-21 06:00:00,0.188,21.373
2015-05-21 09:00:00,0.188,21.235
2015-05-21 12:00:00,0.187,21.048000000000002
2015-05-21 15:00:00,0.184,20.897
2015-05-21 18:00:00,0.181,20.798000000000002
2015-05-21 21:00:00,0.179,20.782999
2015-05-22 00:00:00,0.178,20.794
2015-05-22 03:00:00,0.177,20.784000000000002
2015-05-22 06:00:00,0.177,20.756
2015-05-22 09:00:00,0.177,20.615
2015-05-22 12:00:00,0.174,20.407
2015-05-22 15:00:00,0.172,20.205
2015-05-22 18:00:00,0.168,20.102999999999998
