date_time,soil moisture,swvl1
2016-05-25 14:00:00,0.204,0.21791422
2016-05-25 15:00:00,0.204,0.21579152
2016-05-25 16:00:00,0.203,0.21399185
2016-05-25 17:00:00,0.202,0.21266517
2016-05-25 18:00:00,0.202,0.21160384
2016-05-25 19:00:00,0.201,0.21272285
2016-05-25 20:00:00,0.2,0.21329968
2016-05-25 21:00:00,0.2,0.21332274
2016-05-25 22:00:00,0.199,0.21310356
2016-05-25 23:00:00,0.199,0.21286129999999998
2016-05-26 00:00:00,0.199,0.21233062
2016-05-26 01:00:00,0.198,0.21181148
2016-05-26 02:00:00,0.198,0.21130389
2016-05-26 03:00:00,0.198,0.21079628
2016-05-26 04:00:00,0.198,0.21031176
2016-05-26 05:00:00,0.198,0.20978108
2016-05-26 06:00:00,0.198,0.20931964
2016-05-26 07:00:00,0.198,0.20885818
2016-05-26 08:00:00,0.198,0.2080737
2016-05-26 09:00:00,0.198,0.20733538
2016-05-26 10:00:00,0.198,0.20723155
2016-05-26 11:00:00,0.198,0.20728923
2016-05-26 12:00:00,0.198,0.20722002
2016-05-26 13:00:00,0.198,0.20708159
2016-05-26 14:00:00,0.198,0.20671241
2016-05-26 15:00:00,0.198,0.20656244
2016-05-26 16:00:00,0.198,0.20576644
2016-05-26 17:00:00,0.197,0.20473970000000002
2016-05-26 18:00:00,0.196,0.20398983
2016-05-26 19:00:00,0.195,0.20342456
2016-05-26 20:00:00,0.194,0.20306693
2016-05-26 21:00:00,0.193,0.20277852
2016-05-26 22:00:00,0.193,0.20247857
2016-05-26 23:00:00,0.193,0.20221324
2016-05-27 00:00:00,0.192,0.20193636
2016-05-27 01:00:00,0.192,0.20167103
2016-05-27 02:00:00,0.192,0.20141722
2016-05-27 03:00:00,0.191,0.20115189
2016-05-27 04:00:00,0.191,0.20090963
2016-05-27 05:00:00,0.191,0.20065583
2016-05-27 06:00:00,0.191,0.20037895
2016-05-27 07:00:00,0.191,0.19946758
2016-05-27 08:00:00,0.192,0.19802554
2016-05-27 09:00:00,0.193,0.19616818
