date_time,soil moisture,SoilMoi0_10cm_inst
2015-04-01 00:00:00,0.207,29.66
2015-04-01 03:00:00,0.199,29.264
2015-04-01 06:00:00,0.195,29.006
2015-04-01 09:00:00,0.213,28.715
2015-04-01 12:00:00,0.204,28.404
2015-04-01 15:00:00,0.196,28.090999999999998
2015-04-01 18:00:00,0.197,28.002
2015-04-01 21:00:00,0.194,27.994
2015-04-02 00:00:00,0.192,27.851
2015-04-02 03:00:00,0.188,27.769000000000002
2015-04-02 06:00:00,0.182,27.717
2015-04-02 09:00:00,0.19,27.504
2015-04-02 12:00:00,0.187,27.156999999999996
2015-04-02 15:00:00,0.183,27.011999999999997
2015-04-02 18:00:00,0.18,27.003
2015-04-02 21:00:00,0.18,27.066
2015-04-03 00:00:00,0.18,27.133000000000003
2015-04-03 03:00:00,0.178,27.093000000000004
2015-04-03 06:00:00,0.175,27.016
2015-04-03 09:00:00,0.177,26.835
2015-04-03 12:00:00,0.178,26.614
2015-04-03 15:00:00,0.176,26.428
2015-04-03 18:00:00,0.174,26.42
2015-04-03 21:00:00,0.173,26.493000000000002
2015-04-04 00:00:00,0.172,26.469
2015-04-04 03:00:00,0.171,26.43
2015-04-04 06:00:00,0.167,26.399
2015-04-04 09:00:00,0.168,26.236
2015-04-04 12:00:00,0.17,26.006999999999998
2015-04-04 15:00:00,0.169,25.866
2015-04-04 18:00:00,0.168,25.884
2015-04-04 21:00:00,0.167,25.969
2015-04-05 00:00:00,0.166,25.963
2015-04-05 03:00:00,0.164,25.923000000000002
2015-04-05 06:00:00,0.159,25.903000000000002
2015-04-05 09:00:00,0.162,25.758000000000003
2015-04-05 12:00:00,0.164,25.518
2015-04-05 15:00:00,0.163,25.407999
2015-04-05 18:00:00,0.162,25.448
2015-04-05 21:00:00,0.162,25.548000000000002
2015-04-06 00:00:00,0.162,25.642
2015-04-06 03:00:00,0.162,25.714000000000002
2015-04-06 06:00:00,0.161,25.663
2015-04-06 09:00:00,0.161,25.561999999999998
2015-04-06 12:00:00,0.161,25.375
