date_time,soil moisture,sm_surface_analysis
2016-05-14 15:00:00,0.178,0.20365037
2016-05-14 18:00:00,0.174,0.17777324
2016-05-14 21:00:00,0.174,0.1806671
2016-05-15 00:00:00,0.174,0.18431248
2016-05-15 03:00:00,0.175,0.18928792
2016-05-15 06:00:00,0.175,0.18387736
2016-05-15 09:00:00,0.176,0.18657781
2016-05-15 12:00:00,0.178,0.18913883
2016-05-15 15:00:00,0.175,0.19119652
2016-05-15 18:00:00,0.172,0.19309036
2016-05-15 21:00:00,0.172,0.19483514
2016-05-16 00:00:00,0.173,0.19656341
2016-05-16 03:00:00,0.174,0.19808637
2016-05-16 06:00:00,0.174,0.18745077
2016-05-16 09:00:00,0.174,0.18852788
2016-05-16 12:00:00,0.173,0.19013137
2016-05-16 15:00:00,0.17,0.18363887
2016-05-16 18:00:00,0.169,0.1849293
2016-05-16 21:00:00,0.169,0.18659377
2016-05-17 00:00:00,0.17,0.18756996
2016-05-17 03:00:00,0.17,0.1890956
2016-05-17 06:00:00,0.17,0.18956627
2016-05-17 09:00:00,0.171,0.1923753
2016-05-17 12:00:00,0.171,0.19341683
2016-05-17 15:00:00,0.17,0.19388044
2016-05-17 18:00:00,0.169,0.18386836
2016-05-17 21:00:00,0.17,0.18550278
2016-05-18 00:00:00,0.17,0.18769652
2016-05-18 03:00:00,0.171,0.18978013
2016-05-18 06:00:00,0.172,0.18183404
2016-05-18 09:00:00,0.172,0.18319692
2016-05-18 12:00:00,0.17,0.18469620000000003
2016-05-18 15:00:00,0.168,0.18728988
2016-05-18 18:00:00,0.166,0.18980323
2016-05-18 21:00:00,0.166,0.19156308
2016-05-19 00:00:00,0.167,0.1929638
2016-05-19 03:00:00,0.168,0.1944424
2016-05-19 06:00:00,0.169,0.19558494
2016-05-19 09:00:00,0.17,0.19598936
2016-05-19 12:00:00,0.168,0.19609129999999997
2016-05-19 15:00:00,0.166,0.2007276
2016-05-19 18:00:00,0.166,0.19972765
2016-05-19 21:00:00,0.166,0.20007832
2016-05-20 00:00:00,0.167,0.20091861
2016-05-20 03:00:00,0.168,0.20206733
2016-05-20 06:00:00,0.168,0.19722627
2016-05-20 09:00:00,0.169,0.20352991
2016-05-20 12:00:00,0.174,0.20865673
2016-05-20 15:00:00,0.188,0.21124434
2016-05-20 18:00:00,0.183,0.20753445
2016-05-20 21:00:00,0.181,0.20785628
2016-05-21 00:00:00,0.18,0.20887840000000002
2016-05-21 03:00:00,0.18,0.20980781
2016-05-21 06:00:00,0.179,0.20621632
2016-05-21 09:00:00,0.179,0.20670505
2016-05-21 12:00:00,0.177,0.21523769
2016-05-21 15:00:00,0.178,0.22175068
2016-05-21 18:00:00,0.185,0.22261478
2016-05-21 21:00:00,0.188,0.23561285
2016-05-22 00:00:00,0.19,0.24446309
2016-05-22 03:00:00,0.21,0.24149422
2016-05-22 06:00:00,0.206,0.23584962
2016-05-22 09:00:00,0.202,0.24173789
2016-05-22 12:00:00,0.199,0.23568828
2016-05-22 15:00:00,0.194,0.23085421
2016-05-22 18:00:00,0.19,0.2402109
2016-05-22 21:00:00,0.214,0.23590939
2016-05-23 00:00:00,0.211,0.23293670000000002
2016-05-23 03:00:00,0.208,0.23034726
2016-05-23 06:00:00,0.207,0.24712026
2016-05-23 09:00:00,0.206,0.28217164
2016-05-23 12:00:00,0.211,0.26281750000000004
2016-05-23 15:00:00,0.21,0.24786021
2016-05-23 18:00:00,0.207,0.24061842
2016-05-23 21:00:00,0.205,0.2359056
2016-05-24 00:00:00,0.204,0.23250872
2016-05-24 03:00:00,0.202,0.22994067
2016-05-24 06:00:00,0.202,0.23196776
2016-05-24 09:00:00,0.201,0.2297618
2016-05-24 12:00:00,0.209,0.24331571
2016-05-24 15:00:00,0.222,0.25389108
2016-05-24 18:00:00,0.225,0.24743266
2016-05-24 21:00:00,0.221,0.24116866
2016-05-25 00:00:00,0.22,0.23692183
2016-05-25 03:00:00,0.218,0.23359604
2016-05-25 06:00:00,0.217,0.24963216
2016-05-25 09:00:00,0.216,0.24203408
2016-05-25 12:00:00,0.215,0.23620124
2016-05-25 15:00:00,0.213,0.23205821
2016-05-25 18:00:00,0.211,0.23180114
2016-05-25 21:00:00,0.21,0.22940207
2016-05-26 00:00:00,0.209,0.22759139999999997
2016-05-26 03:00:00,0.208,0.22618400000000002
2016-05-26 06:00:00,0.207,0.23101020000000003
2016-05-26 09:00:00,0.206,0.22807175
2016-05-26 12:00:00,0.206,0.22491832
2016-05-26 15:00:00,0.204,0.22200172
2016-05-26 18:00:00,0.199,0.21990635
2016-05-26 21:00:00,0.198,0.21876304
2016-05-27 00:00:00,0.198,0.21749236
2016-05-27 03:00:00,0.196,0.21580297
2016-05-27 06:00:00,0.196,0.21371718
2016-05-27 09:00:00,0.196,0.21139908
2016-05-27 12:00:00,0.193,0.20971532
2016-05-27 15:00:00,0.189,0.20791252
2016-05-27 18:00:00,0.186,0.19983827
2016-05-27 21:00:00,0.186,0.19984825
2016-05-28 00:00:00,0.186,0.2003839
2016-05-28 03:00:00,0.186,0.20052718
2016-05-28 06:00:00,0.185,0.20305721
2016-05-28 09:00:00,0.186,0.20641367
2016-05-28 12:00:00,0.184,0.20981957
