date_time,soil moisture,SoilMoi0_10cm_inst
2016-05-14 15:00:00,0.178,15.882
2016-05-14 18:00:00,0.174,15.847000000000001
2016-05-14 21:00:00,0.174,15.852
2016-05-15 00:00:00,0.174,15.898
2016-05-15 03:00:00,0.175,16.005
2016-05-15 06:00:00,0.175,16.063
2016-05-15 09:00:00,0.176,16.035
2016-05-15 12:00:00,0.178,15.954
2016-05-15 15:00:00,0.175,15.860999999999999
2016-05-15 18:00:00,0.172,15.811
2016-05-15 21:00:00,0.172,15.812999999999999
2016-05-16 00:00:00,0.173,15.825
2016-05-16 03:00:00,0.174,15.855
2016-05-16 06:00:00,0.174,15.853
2016-05-16 09:00:00,0.174,15.789000000000001
2016-05-16 12:00:00,0.173,15.681
2016-05-16 15:00:00,0.17,15.584000000000001
2016-05-16 18:00:00,0.169,15.536
2016-05-16 21:00:00,0.169,15.527999999999999
2016-05-17 00:00:00,0.17,15.520999999999999
2016-05-17 03:00:00,0.17,15.523
2016-05-17 06:00:00,0.17,15.519
2016-05-17 09:00:00,0.171,15.479000000000001
2016-05-17 12:00:00,0.171,15.432
2016-05-17 15:00:00,0.17,15.397
2016-05-17 18:00:00,0.169,15.384
2016-05-17 21:00:00,0.17,15.383
2016-05-18 00:00:00,0.17,15.401
2016-05-18 03:00:00,0.171,15.419
2016-05-18 06:00:00,0.172,15.421
2016-05-18 09:00:00,0.172,15.386
2016-05-18 12:00:00,0.17,15.337
2016-05-18 15:00:00,0.168,15.304
2016-05-18 18:00:00,0.166,15.280999999999999
2016-05-18 21:00:00,0.166,15.285
2016-05-19 00:00:00,0.167,15.300999999999998
2016-05-19 03:00:00,0.168,15.321
2016-05-19 06:00:00,0.169,15.332
2016-05-19 09:00:00,0.17,15.295
2016-05-19 12:00:00,0.168,15.232999999999999
2016-05-19 15:00:00,0.166,15.157
2016-05-19 18:00:00,0.166,15.145999999999999
2016-05-19 21:00:00,0.166,15.192
2016-05-20 00:00:00,0.167,16.438
2016-05-20 03:00:00,0.168,17.712
2016-05-20 06:00:00,0.168,17.807000000000002
2016-05-20 09:00:00,0.169,17.930999999999997
2016-05-20 12:00:00,0.174,17.849
2016-05-20 15:00:00,0.188,17.76
2016-05-20 18:00:00,0.183,17.735
2016-05-20 21:00:00,0.181,17.777
2016-05-21 00:00:00,0.18,18.831
2016-05-21 03:00:00,0.18,19.484
2016-05-21 06:00:00,0.179,19.589000000000002
2016-05-21 09:00:00,0.179,19.565
2016-05-21 12:00:00,0.177,19.516
2016-05-21 15:00:00,0.178,19.378
2016-05-21 18:00:00,0.185,19.312
2016-05-21 21:00:00,0.188,19.31
2016-05-22 00:00:00,0.19,20.776999999999997
2016-05-22 03:00:00,0.21,22.223000000000003
2016-05-22 06:00:00,0.206,22.162
2016-05-22 09:00:00,0.202,21.935
2016-05-22 12:00:00,0.199,21.425
