date_time,soil moisture,SoilMoi0_10cm_inst
2015-04-15 12:00:00,0.171,23.404
2015-04-15 15:00:00,0.169,23.22
2015-04-15 18:00:00,0.173,23.015
2015-04-15 21:00:00,0.173,22.921999
2015-04-16 00:00:00,0.172,22.791
2015-04-16 03:00:00,0.172,22.68
2015-04-16 06:00:00,0.172,22.566
2015-04-16 09:00:00,0.171,22.342
2015-04-16 12:00:00,0.17,22.011
2015-04-16 15:00:00,0.168,21.693
2015-04-16 18:00:00,0.165,21.546999
2015-04-16 21:00:00,0.164,21.508000000000003
2015-04-17 00:00:00,0.163,21.484
2015-04-17 03:00:00,0.163,21.467
2015-04-17 06:00:00,0.162,21.436
2015-04-17 09:00:00,0.162,21.27
2015-04-17 12:00:00,0.162,20.973000000000003
2015-04-17 15:00:00,0.161,20.704
2015-04-17 18:00:00,0.159,20.59
2015-04-17 21:00:00,0.158,20.574
2015-04-18 00:00:00,0.157,20.565
2015-04-18 03:00:00,0.156,20.570999999999998
2015-04-18 06:00:00,0.156,20.583000000000002
2015-04-18 09:00:00,0.156,20.477
2015-04-18 12:00:00,0.158,20.241
2015-04-18 15:00:00,0.157,20.022000000000002
2015-04-18 18:00:00,0.155,19.948
2015-04-18 21:00:00,0.155,19.945
2015-04-19 00:00:00,0.154,20.529
2015-04-19 03:00:00,0.154,22.175
2015-04-19 06:00:00,0.153,22.250999999999998
2015-04-19 09:00:00,0.153,22.055
2015-04-19 12:00:00,0.154,21.71
2015-04-19 15:00:00,0.154,21.467
2015-04-19 18:00:00,0.154,21.553
2015-04-19 21:00:00,0.152,21.785
2015-04-20 00:00:00,0.151,21.713
2015-04-20 03:00:00,0.151,21.649
2015-04-20 06:00:00,0.15,21.588
2015-04-20 09:00:00,0.151,21.384
2015-04-20 12:00:00,0.152,21.059
2015-04-20 15:00:00,0.152,20.733
2015-04-20 18:00:00,0.151,20.573
2015-04-20 21:00:00,0.15,20.526999999999997
2015-04-21 00:00:00,0.149,20.505
2015-04-21 03:00:00,0.149,20.49
2015-04-21 06:00:00,0.148,20.455
2015-04-21 09:00:00,0.149,20.305999999999997
2015-04-21 12:00:00,0.15,20.046999
2015-04-21 15:00:00,0.15,19.808
2015-04-21 18:00:00,0.149,19.699
2015-04-21 21:00:00,0.148,19.678998999999997
2015-04-22 00:00:00,0.148,19.673
2015-04-22 03:00:00,0.147,19.677
2015-04-22 06:00:00,0.146,19.682000000000002
2015-04-22 09:00:00,0.147,19.570999999999998
2015-04-22 12:00:00,0.149,19.351
2015-04-22 15:00:00,0.149,19.137
2015-04-22 18:00:00,0.148,19.052
2015-04-22 21:00:00,0.147,19.059
2015-04-23 00:00:00,0.146,19.08
2015-04-23 03:00:00,0.145,19.119
2015-04-23 06:00:00,0.145,19.146
2015-04-23 09:00:00,0.145,19.096
2015-04-23 12:00:00,0.145,19.011
2015-04-23 15:00:00,0.146,18.945999999999998
2015-04-23 18:00:00,0.145,18.914
2015-04-23 21:00:00,0.142,18.919
2015-04-24 00:00:00,0.142,18.94
2015-04-24 03:00:00,0.144,18.984
2015-04-24 06:00:00,0.143,19.021
2015-04-24 09:00:00,0.143,19.205
2015-04-24 12:00:00,0.144,19.032999
2015-04-24 15:00:00,0.144,18.868
2015-04-24 18:00:00,0.144,18.811
2015-04-24 21:00:00,0.144,18.836
2015-04-25 00:00:00,0.143,18.855
2015-04-25 03:00:00,0.143,18.9
2015-04-25 06:00:00,0.143,21.313000000000002
2015-04-25 09:00:00,0.142,22.276999999999997
2015-04-25 12:00:00,0.143,22.017
2015-04-25 15:00:00,0.143,21.843000000000004
2015-04-25 18:00:00,0.149,21.711
2015-04-25 21:00:00,0.15,21.611
2015-04-26 00:00:00,0.151,21.592
2015-04-26 03:00:00,0.153,21.535
2015-04-26 06:00:00,0.153,21.433000000000003
2015-04-26 09:00:00,0.153,21.273000000000003
2015-04-26 12:00:00,0.151,21.372
2015-04-26 15:00:00,0.15,21.294
2015-04-26 18:00:00,0.149,21.430999999999997
2015-04-26 21:00:00,0.148,21.436999999999998
2015-04-27 00:00:00,0.149,21.357
2015-04-27 03:00:00,0.148,21.291999999999998
2015-04-27 06:00:00,0.149,21.234
2015-04-27 09:00:00,0.15,21.037
2015-04-27 12:00:00,0.15,20.766
2015-04-27 15:00:00,0.15,20.504
2015-04-27 18:00:00,0.149,20.375999999999998
2015-04-27 21:00:00,0.148,20.335
2015-04-28 00:00:00,0.148,20.32
2015-04-28 03:00:00,0.147,20.305
2015-04-28 06:00:00,0.147,20.285999999999998
2015-04-28 09:00:00,0.148,20.145
2015-04-28 12:00:00,0.149,19.896
2015-04-28 15:00:00,0.149,19.663
2015-04-28 18:00:00,0.148,19.567
2015-04-28 21:00:00,0.147,19.56
2015-04-29 00:00:00,0.147,19.574
2015-04-29 03:00:00,0.146,19.582
2015-04-29 06:00:00,0.148,19.562
2015-04-29 09:00:00,0.149,19.439
2015-04-29 12:00:00,0.149,19.213
2015-04-29 15:00:00,0.149,19.002
2015-04-29 18:00:00,0.148,18.906
2015-04-29 21:00:00,0.148,18.89
2015-04-30 00:00:00,0.147,19.05
2015-04-30 03:00:00,0.152,19.445
