date_time,soil moisture,sm_surface_analysis
2016-05-25 15:00:00,0.204,0.23033838
2016-05-25 18:00:00,0.202,0.22748516
2016-05-25 21:00:00,0.2,0.2255901
2016-05-26 00:00:00,0.199,0.22412442
2016-05-26 03:00:00,0.198,0.22287638
2016-05-26 06:00:00,0.198,0.22545433
2016-05-26 09:00:00,0.198,0.22293974
2016-05-26 12:00:00,0.198,0.21998702
2016-05-26 15:00:00,0.198,0.21694714
2016-05-26 18:00:00,0.196,0.21465242
2016-05-26 21:00:00,0.193,0.21344437
2016-05-27 00:00:00,0.192,0.21253604
2016-05-27 03:00:00,0.191,0.21119815
2016-05-27 06:00:00,0.191,0.20953552
2016-05-27 09:00:00,0.193,0.2078393
2016-05-27 12:00:00,0.194,0.20645566
2016-05-27 15:00:00,0.192,0.20477708
2016-05-27 18:00:00,0.19,0.19712542
2016-05-27 21:00:00,0.189,0.19785748
2016-05-28 00:00:00,0.188,0.19837068
2016-05-28 03:00:00,0.187,0.19854157
2016-05-28 06:00:00,0.187,0.20307176
2016-05-28 09:00:00,0.188,0.20584609
2016-05-28 12:00:00,0.189,0.20947509
2016-05-28 15:00:00,0.188,0.21170984
2016-05-28 18:00:00,0.188,0.2050751
2016-05-28 21:00:00,0.186,0.20499057
2016-05-29 00:00:00,0.186,0.20458834
2016-05-29 03:00:00,0.185,0.20463699
2016-05-29 06:00:00,0.185,0.19449072
2016-05-29 09:00:00,0.187,0.19485457
2016-05-29 12:00:00,0.188,0.19437347
2016-05-29 15:00:00,0.187,0.19477843
2016-05-29 18:00:00,0.186,0.19430429
2016-05-29 21:00:00,0.185,0.22226916
2016-05-30 00:00:00,0.185,0.22710300000000003
2016-05-30 03:00:00,0.186,0.24144610000000002
2016-05-30 06:00:00,0.188,0.23422413
2016-05-30 09:00:00,0.194,0.25397379999999997
2016-05-30 12:00:00,0.194,0.26085016
2016-05-30 15:00:00,0.195,0.24249701
2016-05-30 18:00:00,0.192,0.23294787
2016-05-30 21:00:00,0.19,0.2303201
2016-05-31 00:00:00,0.189,0.22838128
2016-05-31 03:00:00,0.188,0.22575055
2016-05-31 06:00:00,0.188,0.23046677
2016-05-31 09:00:00,0.188,0.22627217
2016-05-31 12:00:00,0.188,0.22392441
2016-05-31 15:00:00,0.187,0.22174257
