date_time,soil moisture,SoilMoi0_10cm_inst
2015-04-01 00:00:00,0.193,25.701999999999998
2015-04-01 03:00:00,0.189,25.191999999999997
2015-04-01 06:00:00,0.187,24.819000000000003
2015-04-01 09:00:00,0.193,24.436999999999998
2015-04-01 12:00:00,0.188,24.037
2015-04-01 15:00:00,0.183,23.653000000000002
2015-04-01 18:00:00,0.18,23.464000000000002
2015-04-01 21:00:00,0.179,23.372
2015-04-02 00:00:00,0.178,23.259
2015-04-02 03:00:00,0.176,23.185
2015-04-02 06:00:00,0.174,23.141
2015-04-02 09:00:00,0.175,22.973000000000003
2015-04-02 12:00:00,0.174,22.666
2015-04-02 15:00:00,0.172,22.432
2015-04-02 18:00:00,0.169,22.325
2015-04-02 21:00:00,0.168,22.296999
2015-04-03 00:00:00,0.168,22.285
2015-04-03 03:00:00,0.167,22.276
2015-04-03 06:00:00,0.166,22.22
2015-04-03 09:00:00,0.167,22.084
2015-04-03 12:00:00,0.167,21.843000000000004
2015-04-03 15:00:00,0.165,21.622
2015-04-03 18:00:00,0.163,21.539
2015-04-03 21:00:00,0.162,21.535
2015-04-04 00:00:00,0.161,21.52
2015-04-04 03:00:00,0.161,21.493000000000002
2015-04-04 06:00:00,0.159,21.471
2015-04-04 09:00:00,0.161,21.353
2015-04-04 12:00:00,0.161,21.162
2015-04-04 15:00:00,0.16,20.978
2015-04-04 18:00:00,0.157,20.91
2015-04-04 21:00:00,0.156,20.910999999999998
2015-04-05 00:00:00,0.156,20.921999
2015-04-05 03:00:00,0.155,20.897
2015-04-05 06:00:00,0.154,20.886
2015-04-05 09:00:00,0.156,20.784000000000002
2015-04-05 12:00:00,0.156,20.598999
2015-04-05 15:00:00,0.156,20.461
2015-04-05 18:00:00,0.155,20.435
2015-04-05 21:00:00,0.155,20.46
2015-04-06 00:00:00,0.155,20.491
2015-04-06 03:00:00,0.155,20.528000000000002
2015-04-06 06:00:00,0.155,20.522
2015-04-06 09:00:00,0.156,20.456
2015-04-06 12:00:00,0.155,20.28
2015-04-06 15:00:00,0.153,20.114
2015-04-06 18:00:00,0.15,20.059
2015-04-06 21:00:00,0.149,20.084
2015-04-07 00:00:00,0.149,20.666999999999998
2015-04-07 03:00:00,0.15,21.281
2015-04-07 06:00:00,0.15,22.622
2015-04-07 09:00:00,0.15,22.923000000000002
2015-04-07 12:00:00,0.15,22.673000000000002
2015-04-07 15:00:00,0.15,22.439
2015-04-07 18:00:00,0.149,22.279
2015-04-07 21:00:00,0.149,22.178998999999997
2015-04-08 00:00:00,0.148,22.142
2015-04-08 03:00:00,0.149,22.209
2015-04-08 06:00:00,0.149,22.208000000000002
2015-04-08 09:00:00,0.149,22.164998999999998
2015-04-08 12:00:00,0.149,21.925
2015-04-08 15:00:00,0.147,21.698
2015-04-08 18:00:00,0.144,21.596
2015-04-08 21:00:00,0.143,21.581
2015-04-09 00:00:00,0.142,21.544
2015-04-09 03:00:00,0.142,21.519000000000002
2015-04-09 06:00:00,0.143,21.486
2015-04-09 09:00:00,0.143,21.346999999999998
2015-04-09 12:00:00,0.142,21.134
2015-04-09 15:00:00,0.14,20.928
2015-04-09 18:00:00,0.137,20.861
2015-04-09 21:00:00,0.136,20.904
2015-04-10 00:00:00,0.136,20.905
2015-04-10 03:00:00,0.136,20.916
2015-04-10 06:00:00,0.136,20.924
2015-04-10 09:00:00,0.137,20.848000000000003
2015-04-10 12:00:00,0.137,20.664998999999998
2015-04-10 15:00:00,0.136,20.455
2015-04-10 18:00:00,0.133,20.381
2015-04-10 21:00:00,0.133,20.391
2015-04-11 00:00:00,0.132,20.403
2015-04-11 03:00:00,0.133,20.439
2015-04-11 06:00:00,0.133,20.471
2015-04-11 09:00:00,0.132,20.375
2015-04-11 12:00:00,0.13,20.134
2015-04-11 15:00:00,0.127,19.887999999999998
2015-04-11 18:00:00,0.145,19.796
2015-04-11 21:00:00,0.161,19.775
2015-04-12 00:00:00,0.159,20.612
2015-04-12 03:00:00,0.157,21.532999
2015-04-12 06:00:00,0.156,22.337
2015-04-12 09:00:00,0.155,22.424
2015-04-12 12:00:00,0.153,22.066
2015-04-12 15:00:00,0.149,21.820999999999998
2015-04-12 18:00:00,0.161,21.663
2015-04-12 21:00:00,0.218,21.581999999999997
2015-04-13 00:00:00,0.2,21.511999999999997
2015-04-13 03:00:00,0.194,21.439
2015-04-13 06:00:00,0.191,21.375
2015-04-13 09:00:00,0.189,21.188000000000002
2015-04-13 12:00:00,0.186,20.901999999999997
2015-04-13 15:00:00,0.181,20.642
2015-04-13 18:00:00,0.177,20.526
2015-04-13 21:00:00,0.175,20.500999999999998
2015-04-14 00:00:00,0.174,21.195
2015-04-14 03:00:00,0.174,24.354
2015-04-14 06:00:00,0.173,25.918000000000003
2015-04-14 09:00:00,0.183,25.485
2015-04-14 12:00:00,0.185,24.782999
2015-04-14 15:00:00,0.183,24.276999999999997
2015-04-14 18:00:00,0.18,24.075
2015-04-14 21:00:00,0.178,23.865
2015-04-15 00:00:00,0.178,23.934
2015-04-15 03:00:00,0.177,23.844
2015-04-15 06:00:00,0.176,23.89
2015-04-15 09:00:00,0.176,23.698
2015-04-15 12:00:00,0.174,23.404
2015-04-15 15:00:00,0.175,23.22
2015-04-15 18:00:00,0.184,23.015
2015-04-15 21:00:00,0.181,22.921999
2015-04-16 00:00:00,0.179,22.791
2015-04-16 03:00:00,0.178,22.68
2015-04-16 06:00:00,0.177,22.566
2015-04-16 09:00:00,0.176,22.342
2015-04-16 12:00:00,0.175,22.011
2015-04-16 15:00:00,0.171,21.693
2015-04-16 18:00:00,0.167,21.546999
2015-04-16 21:00:00,0.166,21.508000000000003
2015-04-17 00:00:00,0.165,21.484
2015-04-17 03:00:00,0.165,21.467
2015-04-17 06:00:00,0.164,21.436
2015-04-17 09:00:00,0.164,21.27
2015-04-17 12:00:00,0.163,20.973000000000003
2015-04-17 15:00:00,0.16,20.704
2015-04-17 18:00:00,0.157,20.59
2015-04-17 21:00:00,0.156,20.574
2015-04-18 00:00:00,0.156,20.565
2015-04-18 03:00:00,0.155,20.570999999999998
2015-04-18 06:00:00,0.155,20.583000000000002
2015-04-18 09:00:00,0.155,20.477
2015-04-18 12:00:00,0.154,20.241
2015-04-18 15:00:00,0.151,20.022000000000002
2015-04-18 18:00:00,0.148,19.948
2015-04-18 21:00:00,0.147,19.945
2015-04-19 00:00:00,0.147,20.529
2015-04-19 03:00:00,0.146,22.175
2015-04-19 06:00:00,0.146,22.250999999999998
2015-04-19 09:00:00,0.146,22.055
2015-04-19 12:00:00,0.145,21.71
2015-04-19 15:00:00,0.141,21.467
2015-04-19 18:00:00,0.138,21.553
2015-04-19 21:00:00,0.137,21.785
2015-04-20 00:00:00,0.136,21.713
2015-04-20 03:00:00,0.136,21.649
2015-04-20 06:00:00,0.136,21.588
2015-04-20 09:00:00,0.136,21.384
2015-04-20 12:00:00,0.133,21.059
2015-04-20 15:00:00,0.127,20.733
2015-04-20 18:00:00,0.124,20.573
2015-04-20 21:00:00,0.123,20.526999999999997
2015-04-21 00:00:00,0.123,20.505
2015-04-21 03:00:00,0.123,20.49
2015-04-21 06:00:00,0.123,20.455
2015-04-21 09:00:00,0.122,20.305999999999997
2015-04-21 12:00:00,0.121,20.046999
2015-04-21 15:00:00,0.118,19.808
2015-04-21 18:00:00,0.115,19.699
2015-04-21 21:00:00,0.115,19.678998999999997
2015-04-22 00:00:00,0.115,19.673
2015-04-22 03:00:00,0.115,19.677
2015-04-22 06:00:00,0.114,19.682000000000002
2015-04-22 09:00:00,0.114,19.570999999999998
2015-04-22 12:00:00,0.112,19.351
2015-04-22 15:00:00,0.108,19.137
2015-04-22 18:00:00,0.105,19.052
2015-04-22 21:00:00,0.105,19.059
2015-04-23 00:00:00,0.104,19.08
2015-04-23 03:00:00,0.104,19.119
2015-04-23 06:00:00,0.104,19.146
2015-04-23 09:00:00,0.104,19.096
2015-04-23 12:00:00,0.104,19.011
2015-04-23 15:00:00,0.104,18.945999999999998
2015-04-23 18:00:00,0.104,18.914
2015-04-23 21:00:00,0.103,18.919
2015-04-24 00:00:00,0.103,18.94
2015-04-24 03:00:00,0.103,18.984
2015-04-24 06:00:00,0.103,19.021
2015-04-24 09:00:00,0.103,19.205
2015-04-24 12:00:00,0.103,19.032999
2015-04-24 15:00:00,0.102,18.868
2015-04-24 18:00:00,0.101,18.811
2015-04-24 21:00:00,0.101,18.836
2015-04-25 00:00:00,0.101,18.855
2015-04-25 03:00:00,0.101,18.9
2015-04-25 06:00:00,0.101,21.313000000000002
2015-04-25 09:00:00,0.101,22.276999999999997
2015-04-25 12:00:00,0.101,22.017
2015-04-25 15:00:00,0.121,21.843000000000004
2015-04-25 18:00:00,0.146,21.711
2015-04-25 21:00:00,0.145,21.611
2015-04-26 00:00:00,0.148,21.592
2015-04-26 03:00:00,0.149,21.535
2015-04-26 06:00:00,0.149,21.433000000000003
2015-04-26 09:00:00,0.148,21.273000000000003
2015-04-26 12:00:00,0.146,21.372
2015-04-26 15:00:00,0.141,21.294
2015-04-26 18:00:00,0.135,21.430999999999997
2015-04-26 21:00:00,0.133,21.436999999999998
2015-04-27 00:00:00,0.131,21.357
2015-04-27 03:00:00,0.13,21.291999999999998
2015-04-27 06:00:00,0.129,21.234
2015-04-27 09:00:00,0.128,21.037
2015-04-27 12:00:00,0.126,20.766
2015-04-27 15:00:00,0.124,20.504
2015-04-27 18:00:00,0.121,20.375999999999998
2015-04-27 21:00:00,0.12,20.335
2015-04-28 00:00:00,0.12,20.32
2015-04-28 03:00:00,0.119,20.305
2015-04-28 06:00:00,0.118,20.285999999999998
2015-04-28 09:00:00,0.117,20.145
2015-04-28 12:00:00,0.116,19.896
2015-04-28 16:00:00,0.112,19.663
2015-04-28 18:00:00,0.111,19.567
2015-04-28 21:00:00,0.11,19.56
2015-04-29 00:00:00,0.11,19.574
2015-04-29 03:00:00,0.112,19.582
2015-04-29 06:00:00,0.136,19.562
2015-04-29 09:00:00,0.142,19.439
2015-04-29 12:00:00,0.142,19.213
2015-04-29 15:00:00,0.139,19.002
2015-04-29 18:00:00,0.133,18.906
2015-04-29 21:00:00,0.129,18.89
2015-04-30 00:00:00,0.127,19.05
2015-04-30 03:00:00,0.173,19.445
2015-04-30 06:00:00,0.181,19.438
2015-04-30 09:00:00,0.175,19.434
2015-04-30 12:00:00,0.172,19.389
2015-04-30 15:00:00,0.188,19.33
2015-04-30 18:00:00,0.19,19.458
2015-04-30 21:00:00,0.184,19.673
2015-05-01 00:00:00,0.181,19.660999999999998
2015-05-01 03:00:00,0.186,19.652
2015-05-01 06:00:00,0.184,19.637999999999998
2015-05-01 09:00:00,0.182,19.535999999999998
2015-05-01 12:00:00,0.179,19.382
2015-05-01 15:00:00,0.176,19.259
2015-05-01 18:00:00,0.174,19.187
2015-05-01 21:00:00,0.172,19.180999999999997
2015-05-02 00:00:00,0.17,19.19
2015-05-02 03:00:00,0.168,19.204
2015-05-02 06:00:00,0.167,19.195999999999998
2015-05-02 09:00:00,0.167,19.081
2015-05-02 12:00:00,0.165,18.885
2015-05-02 15:00:00,0.161,18.707
2015-05-02 18:00:00,0.156,18.63
2015-05-02 21:00:00,0.154,18.627
2015-05-03 00:00:00,0.153,18.632
2015-05-03 03:00:00,0.153,18.628
2015-05-03 06:00:00,0.152,18.616
2015-05-03 09:00:00,0.151,18.512
2015-05-03 12:00:00,0.15,18.382
2015-05-03 15:00:00,0.146,18.242
2015-05-03 18:00:00,0.14,18.185
2015-05-03 21:00:00,0.139,18.18
2015-05-04 00:00:00,0.208,18.213
2015-05-04 03:00:00,0.199,18.276
2015-05-04 06:00:00,0.194,18.445
2015-05-04 09:00:00,0.19,18.494
2015-05-04 12:00:00,0.188,18.539
2015-05-04 15:00:00,0.185,18.564
2015-05-04 18:00:00,0.182,18.566
2015-05-04 21:00:00,0.18,18.703
2015-05-05 00:00:00,0.178,19.97
2015-05-05 03:00:00,0.176,20.418
2015-05-05 06:00:00,0.176,20.468
2015-05-05 09:00:00,0.193,20.396
2015-05-05 12:00:00,0.2,23.357
2015-05-05 15:00:00,0.194,24.296
2015-05-05 18:00:00,0.198,23.664998999999998
2015-05-05 21:00:00,0.193,23.241999999999997
2015-05-06 00:00:00,0.189,22.897
2015-05-06 03:00:00,0.186,22.625
2015-05-06 06:00:00,0.184,22.361
2015-05-06 09:00:00,0.182,21.951
2015-05-06 12:00:00,0.18,21.478
2015-05-06 15:00:00,0.176,21.098999
2015-05-06 18:00:00,0.171,20.885
2015-05-06 21:00:00,0.169,20.788
2015-05-07 00:00:00,0.187,20.712
2015-05-07 03:00:00,0.212,20.653000000000002
2015-05-07 06:00:00,0.21,21.043000000000003
2015-05-07 09:00:00,0.207,21.785999999999998
2015-05-07 12:00:00,0.199,21.598999
2015-05-07 15:00:00,0.196,21.320999999999998
2015-05-07 18:00:00,0.191,21.133000000000003
2015-05-07 21:00:00,0.188,21.052
2015-05-08 00:00:00,0.185,20.986
2015-05-08 03:00:00,0.184,20.928998999999997
2015-05-08 06:00:00,0.182,20.851999999999997
2015-05-08 09:00:00,0.181,20.655
2015-05-08 12:00:00,0.179,20.377
2015-05-08 15:00:00,0.175,20.162
2015-05-08 18:00:00,0.17,20.039
2015-05-08 21:00:00,0.168,20.007
2015-05-09 00:00:00,0.167,19.994999
2015-05-09 03:00:00,0.166,19.983
2015-05-09 06:00:00,0.166,21.725
2015-05-09 09:00:00,0.166,23.269000000000002
2015-05-09 12:00:00,0.178,24.419
2015-05-09 15:00:00,0.193,24.879
2015-05-09 18:00:00,0.188,24.218000000000004
2015-05-09 21:00:00,0.184,23.775
2015-05-10 00:00:00,0.184,23.41
2015-05-10 03:00:00,0.194,23.119
2015-05-10 06:00:00,0.191,22.857
2015-05-10 09:00:00,0.189,22.479
2015-05-10 12:00:00,0.185,21.976999999999997
2015-05-10 15:00:00,0.178,21.572
2015-05-10 18:00:00,0.171,21.359
2015-05-10 21:00:00,0.17,21.285
2015-05-11 00:00:00,0.169,21.221
2015-05-11 03:00:00,0.168,21.215
2015-05-11 06:00:00,0.167,21.221
2015-05-11 09:00:00,0.166,21.223000000000003
2015-05-11 12:00:00,0.162,20.976
2015-05-11 15:00:00,0.157,20.836
2015-05-11 18:00:00,0.151,20.674
2015-05-11 21:00:00,0.151,20.671999
2015-05-12 00:00:00,0.15,20.704
2015-05-12 03:00:00,0.15,20.759
2015-05-12 06:00:00,0.15,22.108
2015-05-12 09:00:00,0.166,26.324
2015-05-12 12:00:00,0.167,27.629
2015-05-12 15:00:00,0.168,26.425
2015-05-12 18:00:00,0.189,25.365
2015-05-12 21:00:00,0.19,25.267
2015-05-13 00:00:00,0.185,24.678998999999997
2015-05-13 03:00:00,0.183,24.250999999999998
2015-05-13 06:00:00,0.182,23.881
2015-05-13 09:00:00,0.18,23.506999999999998
2015-05-13 12:00:00,0.182,23.23
2015-05-13 15:00:00,0.198,22.969
2015-05-13 18:00:00,0.193,22.756
2015-05-13 21:00:00,0.189,22.625999999999998
2015-05-14 00:00:00,0.186,22.52
2015-05-14 03:00:00,0.184,22.447
2015-05-14 06:00:00,0.183,22.35
2015-05-14 09:00:00,0.182,22.119
2015-05-14 12:00:00,0.18,21.831999999999997
2015-05-14 15:00:00,0.176,21.55
2015-05-14 18:00:00,0.172,21.403000000000002
2015-05-14 21:00:00,0.17,21.371
2015-05-15 00:00:00,0.17,21.355
2015-05-15 03:00:00,0.168,21.340999999999998
2015-05-15 06:00:00,0.168,21.307
2015-05-15 09:00:00,0.168,21.147
2015-05-15 12:00:00,0.167,20.896
2015-05-15 15:00:00,0.163,20.669
2015-05-15 18:00:00,0.159,20.561999999999998
2015-05-15 21:00:00,0.159,20.549
2015-05-16 00:00:00,0.158,20.669
2015-05-16 03:00:00,0.157,20.785
