date_time,soil moisture,sm_surface_analysis
2015-04-01 03:00:00,0.281,0.2663395
2015-04-01 06:00:00,0.279,0.26534483
2015-04-01 09:00:00,0.282,0.26967859999999994
2015-04-01 12:00:00,0.278,0.2651463
2015-04-01 15:00:00,0.274,0.26003128
2015-04-01 18:00:00,0.271,0.25611228
2015-04-01 21:00:00,0.271,0.25303456
2015-04-02 00:00:00,0.27,0.25206557
2015-04-02 03:00:00,0.27,0.24942453
2015-04-02 06:00:00,0.269,0.24658428
2015-04-02 09:00:00,0.267,0.24626713
2015-04-02 12:00:00,0.263,0.24758793
2015-04-02 15:00:00,0.26,0.24574429999999997
2015-04-02 18:00:00,0.258,0.2431811
2015-04-02 21:00:00,0.256,0.24164903
2015-04-03 00:00:00,0.254,0.24077897
2015-04-03 03:00:00,0.253,0.24062399999999998
2015-04-03 06:00:00,0.252,0.24043964
2015-04-03 09:00:00,0.251,0.23957503
2015-04-03 12:00:00,0.25,0.23797016
2015-04-03 15:00:00,0.249,0.23785101
2015-04-03 18:00:00,0.248,0.23684017
2015-04-03 21:00:00,0.247,0.23617397
2015-04-04 00:00:00,0.246,0.2358716
2015-04-04 03:00:00,0.245,0.23560067
2015-04-04 06:00:00,0.244,0.234913
2015-04-04 09:00:00,0.244,0.23451506
2015-04-04 12:00:00,0.243,0.23476599999999997
2015-04-04 15:00:00,0.243,0.23437192
2015-04-04 18:00:00,0.241,0.23396151
2015-04-04 21:00:00,0.24,0.23329772
2015-04-05 00:00:00,0.239,0.2334369
2015-04-05 03:00:00,0.238,0.23343362
2015-04-05 06:00:00,0.238,0.23288824
2015-04-05 09:00:00,0.238,0.2317719
2015-04-05 12:00:00,0.238,0.23033996
2015-04-05 15:00:00,0.237,0.2292655
2015-04-05 18:00:00,0.237,0.22739916
2015-04-05 21:00:00,0.236,0.23024808
2015-04-06 00:00:00,0.236,0.23083502
2015-04-06 03:00:00,0.236,0.23152335
2015-04-06 06:00:00,0.235,0.23182242
2015-04-06 09:00:00,0.235,0.2316186
2015-04-06 12:00:00,0.234,0.23051518
2015-04-06 15:00:00,0.234,0.23021494
2015-04-06 18:00:00,0.234,0.23065025
2015-04-06 21:00:00,0.233,0.23043579999999997
2015-04-07 00:00:00,0.232,0.23002641
2015-04-07 03:00:00,0.232,0.22983128
2015-04-07 06:00:00,0.232,0.22990717
2015-04-07 09:00:00,0.232,0.22961193
2015-04-07 12:00:00,0.232,0.22894752
2015-04-07 15:00:00,0.232,0.2283032
2015-04-07 18:00:00,0.232,0.22802705
2015-04-07 21:00:00,0.232,0.22839629999999997
2015-04-08 00:00:00,0.232,0.22861318
2015-04-08 03:00:00,0.232,0.22933489
2015-04-08 06:00:00,0.231,0.23651987
2015-04-08 09:00:00,0.231,0.23527236
2015-04-08 12:00:00,0.231,0.23369070000000003
2015-04-08 15:00:00,0.231,0.23236607
2015-04-08 18:00:00,0.23,0.23119156
2015-04-08 21:00:00,0.23,0.23014094
2015-04-09 00:00:00,0.23,0.22877896
2015-04-09 03:00:00,0.23,0.22786392
2015-04-09 06:00:00,0.23,0.2227611
2015-04-09 09:00:00,0.23,0.22288354
2015-04-09 12:00:00,0.23,0.22378743
2015-04-09 15:00:00,0.229,0.2262672
2015-04-09 18:00:00,0.229,0.22619833
2015-04-09 21:00:00,0.228,0.22685061
2015-04-10 00:00:00,0.228,0.22748274
2015-04-10 03:00:00,0.228,0.22845083
2015-04-10 06:00:00,0.228,0.22923988
2015-04-10 09:00:00,0.228,0.22941469
2015-04-10 12:00:00,0.229,0.22944975
2015-04-10 15:00:00,0.229,0.22956006
2015-04-10 18:00:00,0.228,0.22455703
2015-04-10 21:00:00,0.228,0.22456898
2015-04-11 00:00:00,0.228,0.22487962
2015-04-11 03:00:00,0.228,0.2251138
2015-04-11 06:00:00,0.228,0.21871956
2015-04-11 09:00:00,0.228,0.21923245
2015-04-11 12:00:00,0.228,0.21947922
2015-04-11 15:00:00,0.227,0.21937369
2015-04-11 18:00:00,0.233,0.2530019
2015-04-11 21:00:00,0.234,0.2499337
2015-04-12 00:00:00,0.233,0.24458458
2015-04-12 03:00:00,0.231,0.24042326
2015-04-12 06:00:00,0.23,0.23860656
2015-04-12 09:00:00,0.23,0.23700173
2015-04-12 12:00:00,0.229,0.23513544
2015-04-12 15:00:00,0.229,0.22524625
2015-04-12 18:00:00,0.23,0.23568852
2015-04-12 21:00:00,0.267,0.2835743
