date_time,soil moisture,sm_surface_analysis
2015-05-06 15:00:00,0.174,0.24760936
2015-05-06 18:00:00,0.172,0.24419166
2015-05-06 21:00:00,0.169,0.24292184
2015-05-07 00:00:00,0.167,0.25633049999999996
2015-05-07 03:00:00,0.182,0.2710347
2015-05-07 06:00:00,0.193,0.2618287
2015-05-07 09:00:00,0.196,0.25736412
2015-05-07 12:00:00,0.191,0.25236735
2015-05-07 15:00:00,0.188,0.24651082
2015-05-07 18:00:00,0.183,0.25090647
2015-05-07 21:00:00,0.178,0.24650627
2015-05-08 00:00:00,0.176,0.2433048
2015-05-08 03:00:00,0.174,0.24032025
2015-05-08 06:00:00,0.173,0.2540399
2015-05-08 09:00:00,0.172,0.24701172
2015-05-08 12:00:00,0.172,0.24118274
2015-05-08 15:00:00,0.17,0.23659857
2015-05-08 18:00:00,0.166,0.23388899999999999
2015-05-08 21:00:00,0.163,0.23276006
2015-05-09 00:00:00,0.161,0.23162508
2015-05-09 03:00:00,0.159,0.23028709
2015-05-09 06:00:00,0.159,0.23595709
2015-05-09 09:00:00,0.158,0.26699597
2015-05-09 12:00:00,0.159,0.27636957
2015-05-09 15:00:00,0.161,0.26303416
2015-05-09 18:00:00,0.163,0.26177764
2015-05-09 21:00:00,0.162,0.25471467
2015-05-10 00:00:00,0.162,0.25162837
2015-05-10 03:00:00,0.167,0.24844633
2015-05-10 06:00:00,0.168,0.27141097
2015-05-10 09:00:00,0.168,0.25610766
2015-05-10 12:00:00,0.167,0.247959
2015-05-10 15:00:00,0.165,0.24260294
2015-05-10 18:00:00,0.162,0.23861028
2015-05-10 21:00:00,0.159,0.23738308
2015-05-11 00:00:00,0.156,0.23621565
2015-05-11 03:00:00,0.156,0.23448360000000001
2015-05-11 06:00:00,0.155,0.23454942
2015-05-11 09:00:00,0.154,0.23284297
2015-05-11 12:00:00,0.154,0.22978072
2015-05-11 15:00:00,0.153,0.22797884
2015-05-11 18:00:00,0.151,0.22618145
2015-05-11 21:00:00,0.149,0.22505079999999997
2015-05-12 00:00:00,0.148,0.22485633
2015-05-12 03:00:00,0.148,0.22462575
2015-05-12 06:00:00,0.148,0.22738332
2015-05-12 09:00:00,0.151,0.22623868
2015-05-12 12:00:00,0.152,0.2250154
2015-05-12 15:00:00,0.151,0.24313115
2015-05-12 18:00:00,0.156,0.24616313
2015-05-12 21:00:00,0.163,0.24084882
2015-05-13 00:00:00,0.162,0.23794217
2015-05-13 03:00:00,0.161,0.23716062
2015-05-13 06:00:00,0.16,0.24069333
2015-05-13 09:00:00,0.159,0.23867960000000002
2015-05-13 12:00:00,0.159,0.24024217
2015-05-13 15:00:00,0.16,0.24241018
2015-05-13 18:00:00,0.161,0.23946261
2015-05-13 21:00:00,0.16,0.23703547
2015-05-14 00:00:00,0.159,0.2348613
2015-05-14 03:00:00,0.157,0.23313881
2015-05-14 06:00:00,0.156,0.23142783
2015-05-14 09:00:00,0.156,0.22954552
2015-05-14 12:00:00,0.154,0.22711797
2015-05-14 15:00:00,0.153,0.22540516
2015-05-14 18:00:00,0.151,0.22399676
2015-05-14 21:00:00,0.149,0.22290605
2015-05-15 00:00:00,0.148,0.22244614
2015-05-15 03:00:00,0.147,0.22194277
2015-05-15 06:00:00,0.147,0.24338783
2015-05-15 09:00:00,0.146,0.23940451
2015-05-15 12:00:00,0.146,0.23540707
2015-05-15 15:00:00,0.146,0.23258065
2015-05-15 18:00:00,0.145,0.22671801
2015-05-15 21:00:00,0.144,0.22583503
2015-05-16 00:00:00,0.143,0.22491644
2015-05-16 03:00:00,0.143,0.22410409
2015-05-16 06:00:00,0.142,0.22694951
2015-05-16 09:00:00,0.142,0.23378499
2015-05-16 12:00:00,0.142,0.25086066
2015-05-16 15:00:00,0.145,0.24761218
2015-05-16 18:00:00,0.149,0.24232663
2015-05-16 21:00:00,0.148,0.23951274
2015-05-17 00:00:00,0.147,0.23703869
2015-05-17 03:00:00,0.147,0.23474234
2015-05-17 06:00:00,0.147,0.2324562
2015-05-17 09:00:00,0.146,0.23060507
2015-05-17 12:00:00,0.146,0.23107566
2015-05-17 15:00:00,0.147,0.23101316
2015-05-17 18:00:00,0.146,0.22738995
2015-05-17 21:00:00,0.145,0.22829847
2015-05-18 00:00:00,0.145,0.22744547
2015-05-18 03:00:00,0.144,0.22636487
2015-05-18 06:00:00,0.144,0.23139419
2015-05-18 09:00:00,0.144,0.23242675
2015-05-18 12:00:00,0.145,0.25068092
2015-05-18 15:00:00,0.148,0.2617776
2015-05-18 18:00:00,0.159,0.27858415
2015-05-18 21:00:00,0.183,0.28462097
2015-05-19 00:00:00,0.191,0.26714197
2015-05-19 03:00:00,0.18,0.25504616
2015-05-19 06:00:00,0.175,0.25912586
2015-05-19 09:00:00,0.171,0.2509465
2015-05-19 12:00:00,0.168,0.25119278
2015-05-19 15:00:00,0.166,0.25796142
2015-05-19 18:00:00,0.163,0.25025538
2015-05-19 21:00:00,0.16,0.24620311
2015-05-20 00:00:00,0.159,0.24303977
2015-05-20 03:00:00,0.158,0.24055010000000002
2015-05-20 06:00:00,0.157,0.23946399999999998
2015-05-20 09:00:00,0.157,0.23735829
2015-05-20 12:00:00,0.156,0.23676376
2015-05-20 15:00:00,0.155,0.23296957
2015-05-20 18:00:00,0.154,0.23367475
2015-05-20 21:00:00,0.151,0.23268072
2015-05-21 00:00:00,0.15,0.23145366
2015-05-21 03:00:00,0.149,0.23008646
2015-05-21 06:00:00,0.149,0.24845578
2015-05-21 09:00:00,0.149,0.24368565
2015-05-21 12:00:00,0.148,0.23939884
2015-05-21 15:00:00,0.148,0.23593181
2015-05-21 18:00:00,0.147,0.23376031
2015-05-21 21:00:00,0.145,0.23237668
2015-05-22 00:00:00,0.145,0.23149008
2015-05-22 03:00:00,0.145,0.23061639999999997
2015-05-22 06:00:00,0.145,0.2298826
2015-05-22 09:00:00,0.145,0.22853158
2015-05-22 12:00:00,0.145,0.22578381
2015-05-22 15:00:00,0.145,0.23112552
2015-05-22 18:00:00,0.144,0.22834778
2015-05-22 21:00:00,0.143,0.25164616
2015-05-23 00:00:00,0.144,0.24898928
2015-05-23 03:00:00,0.145,0.24282508
2015-05-23 06:00:00,0.146,0.26696149999999996
2015-05-23 09:00:00,0.146,0.25333562
2015-05-23 12:00:00,0.146,0.24580415
2015-05-23 15:00:00,0.145,0.24081660000000002
2015-05-23 18:00:00,0.145,0.23310195
2015-05-23 21:00:00,0.143,0.23205749999999997
2015-05-24 00:00:00,0.142,0.23069113
2015-05-24 03:00:00,0.142,0.22893018
2015-05-24 06:00:00,0.142,0.23492007
2015-05-24 09:00:00,0.142,0.23266508
2015-05-24 12:00:00,0.142,0.23022611
2015-05-24 15:00:00,0.142,0.22811143
2015-05-24 18:00:00,0.142,0.22880214
2015-05-24 21:00:00,0.141,0.23524899999999999
2015-05-25 00:00:00,0.14,0.23538007
2015-05-25 03:00:00,0.141,0.23304410000000003
2015-05-25 06:00:00,0.141,0.23128092
2015-05-25 09:00:00,0.142,0.22943938
2015-05-25 12:00:00,0.142,0.22776657
2015-05-25 15:00:00,0.142,0.22720365
2015-05-25 18:00:00,0.141,0.22383139999999999
2015-05-25 21:00:00,0.14,0.22381167
2015-05-26 00:00:00,0.14,0.22300770000000003
2015-05-26 03:00:00,0.141,0.22220145
2015-05-26 06:00:00,0.141,0.23869433
2015-05-26 09:00:00,0.141,0.23542958
2015-05-26 12:00:00,0.142,0.23227943
2015-05-26 15:00:00,0.142,0.22991514
2015-05-26 18:00:00,0.141,0.23290493
2015-05-26 21:00:00,0.14,0.23064382
2015-05-27 00:00:00,0.139,0.22855747
2015-05-27 03:00:00,0.139,0.22707957
2015-05-27 06:00:00,0.139,0.22992463
2015-05-27 09:00:00,0.139,0.22839816
2015-05-27 12:00:00,0.14,0.22638017
2015-05-27 15:00:00,0.14,0.22697194
2015-05-27 18:00:00,0.14,0.22555365
2015-05-27 21:00:00,0.139,0.22543775
2015-05-28 00:00:00,0.138,0.22551679999999996
2015-05-28 03:00:00,0.138,0.23121591
2015-05-28 06:00:00,0.138,0.23260184
2015-05-28 09:00:00,0.141,0.23431836
2015-05-28 12:00:00,0.142,0.23465072
2015-05-28 15:00:00,0.142,0.23553288
2015-05-28 18:00:00,0.142,0.23779923
2015-05-28 21:00:00,0.141,0.23538965
2015-05-29 00:00:00,0.14,0.23311739
2015-05-29 03:00:00,0.14,0.23159404
2015-05-29 06:00:00,0.14,0.23815304
2015-05-29 09:00:00,0.14,0.2350902
2015-05-29 12:00:00,0.141,0.23161882
2015-05-29 15:00:00,0.141,0.27099088
2015-05-29 18:00:00,0.141,0.29219198
2015-05-29 21:00:00,0.143,0.3031157
2015-05-30 00:00:00,0.148,0.30496126
2015-05-30 03:00:00,0.164,0.2780864
2015-05-30 06:00:00,0.17,0.268217
2015-05-30 09:00:00,0.17,0.2550128
2015-05-30 12:00:00,0.168,0.24739642
2015-05-30 15:00:00,0.165,0.25285378
2015-05-30 18:00:00,0.162,0.24602346
2015-05-30 21:00:00,0.16,0.24323122
2015-05-31 00:00:00,0.164,0.24113597
2015-05-31 03:00:00,0.175,0.23913161
2015-05-31 06:00:00,0.18,0.27328002
2015-05-31 09:00:00,0.176,0.25644243
2015-05-31 12:00:00,0.173,0.24813563
2015-05-31 15:00:00,0.17,0.24903518
2015-05-31 18:00:00,0.166,0.27990448
2015-05-31 21:00:00,0.197,0.2955012
2015-06-01 00:00:00,0.198,0.26798779999999994
2015-06-01 03:00:00,0.194,0.256367
2015-06-01 06:00:00,0.187,0.26216337
2015-06-01 09:00:00,0.182,0.2523919
2015-06-01 12:00:00,0.178,0.24583925
2015-06-01 15:00:00,0.174,0.24145998
2015-06-01 18:00:00,0.171,0.23864609
2015-06-01 21:00:00,0.167,0.23672265
2015-06-02 00:00:00,0.164,0.23499908
2015-06-02 03:00:00,0.162,0.23812164
2015-06-02 06:00:00,0.161,0.25435516
2015-06-02 09:00:00,0.168,0.28371740000000006
2015-06-02 12:00:00,0.219,0.27970943
2015-06-02 15:00:00,0.223,0.2861384
2015-06-02 18:00:00,0.228,0.27936456
2015-06-02 21:00:00,0.213,0.26886514
2015-06-03 00:00:00,0.208,0.2593738
2015-06-03 03:00:00,0.198,0.25344625
2015-06-03 06:00:00,0.193,0.26357508
2015-06-03 09:00:00,0.189,0.25482289999999996
2015-06-03 12:00:00,0.186,0.24952334
2015-06-03 15:00:00,0.183,0.24526978
2015-06-03 18:00:00,0.18,0.26058152
2015-06-03 21:00:00,0.175,0.25295505
2015-06-04 00:00:00,0.171,0.24843098
2015-06-04 03:00:00,0.168,0.245008
2015-06-04 06:00:00,0.166,0.25878528
2015-06-04 09:00:00,0.167,0.25121745
2015-06-04 12:00:00,0.168,0.24523167
2015-06-04 15:00:00,0.168,0.24650729
2015-06-04 18:00:00,0.167,0.24344178
