date_time,soil moisture,sm_surface_analysis
2015-05-11 12:00:00,0.199,0.2400216
2015-05-11 15:00:00,0.2,0.23808014
2015-05-11 18:00:00,0.199,0.23651524
2015-05-11 21:00:00,0.197,0.23569994
2015-05-12 00:00:00,0.196,0.23553765
2015-05-12 03:00:00,0.196,0.23536651
2015-05-12 06:00:00,0.198,0.2407596
2015-05-12 09:00:00,0.229,0.23922376
2015-05-12 12:00:00,0.221,0.23723698
2015-05-12 15:00:00,0.221,0.25575146
2015-05-12 18:00:00,0.229,0.2578149
2015-05-12 21:00:00,0.225,0.252295
2015-05-13 00:00:00,0.221,0.24879073
2015-05-13 03:00:00,0.218,0.24753809
2015-05-13 06:00:00,0.218,0.24991632
2015-05-13 09:00:00,0.216,0.24786608
2015-05-13 12:00:00,0.214,0.24896383
2015-05-13 15:00:00,0.213,0.25052518
2015-05-13 18:00:00,0.214,0.24745864
2015-05-13 21:00:00,0.213,0.24492049
2015-05-14 00:00:00,0.211,0.24340008
2015-05-14 03:00:00,0.211,0.24174292
2015-05-14 06:00:00,0.21,0.24017441
2015-05-14 09:00:00,0.21,0.23818920000000002
2015-05-14 12:00:00,0.206,0.23568743
2015-05-14 15:00:00,0.202,0.23409678
2015-05-14 18:00:00,0.199,0.23274392
2015-05-14 21:00:00,0.198,0.2318651
2015-05-15 00:00:00,0.198,0.23132972
2015-05-15 03:00:00,0.198,0.23078297
2015-05-15 06:00:00,0.199,0.25107297
2015-05-15 09:00:00,0.2,0.24728721
2015-05-15 12:00:00,0.2,0.24396066
2015-05-15 15:00:00,0.198,0.24176799
2015-05-15 18:00:00,0.196,0.23537378
2015-05-15 21:00:00,0.194,0.23452379
2015-05-16 00:00:00,0.194,0.23419523
2015-05-16 03:00:00,0.194,0.23368043
2015-05-16 06:00:00,0.194,0.23673914
2015-05-16 09:00:00,0.195,0.24232149
2015-05-16 12:00:00,0.195,0.25804147
2015-05-16 15:00:00,0.214,0.25528609999999996
2015-05-16 18:00:00,0.209,0.25032958
2015-05-16 21:00:00,0.204,0.24747674
2015-05-17 00:00:00,0.202,0.24521787
2015-05-17 03:00:00,0.202,0.24307223
2015-05-17 06:00:00,0.201,0.24106479
2015-05-17 09:00:00,0.197,0.23950659
2015-05-17 12:00:00,0.197,0.2397783
2015-05-17 15:00:00,0.194,0.23965712
2015-05-17 18:00:00,0.19,0.23531552
2015-05-17 21:00:00,0.189,0.23621714
2015-05-18 00:00:00,0.191,0.23543499999999998
2015-05-18 03:00:00,0.191,0.23442991
2015-05-18 06:00:00,0.192,0.24067545
2015-05-18 09:00:00,0.194,0.24329327
2015-05-18 12:00:00,0.208,0.25999695
2015-05-18 15:00:00,0.235,0.2690175
2015-05-18 18:00:00,0.244,0.2860351
2015-05-18 21:00:00,0.268,0.29205826
2015-05-19 00:00:00,0.263,0.27452567
2015-05-19 03:00:00,0.246,0.26302359
2015-05-19 06:00:00,0.241,0.2683087
2015-05-19 09:00:00,0.237,0.26100692
2015-05-19 12:00:00,0.236,0.2616762
2015-05-19 15:00:00,0.228,0.2688475
2015-05-19 18:00:00,0.234,0.25999525
2015-05-19 21:00:00,0.231,0.2554212
2015-05-20 00:00:00,0.228,0.25214484
2015-05-20 03:00:00,0.226,0.25016204
2015-05-20 06:00:00,0.224,0.24905825
2015-05-20 09:00:00,0.224,0.2460496
2015-05-20 12:00:00,0.23,0.24391086
2015-05-20 15:00:00,0.22,0.23975414
2015-05-20 18:00:00,0.213,0.2405842
2015-05-20 21:00:00,0.211,0.2396491
2015-05-21 00:00:00,0.21,0.23844479999999998
2015-05-21 03:00:00,0.21,0.23694819
2015-05-21 06:00:00,0.21,0.25381804
2015-05-21 09:00:00,0.211,0.25019450000000004
2015-05-21 12:00:00,0.208,0.24668403
2015-05-21 15:00:00,0.205,0.24384142
2015-05-21 18:00:00,0.201,0.24223681
2015-05-21 21:00:00,0.2,0.24158347
2015-05-22 00:00:00,0.2,0.24112952
2015-05-22 03:00:00,0.201,0.24046002
2015-05-22 06:00:00,0.201,0.23957445
2015-05-22 09:00:00,0.202,0.23756891
2015-05-22 12:00:00,0.2,0.23503827
2015-05-22 15:00:00,0.197,0.23862515
2015-05-22 18:00:00,0.194,0.23621368
2015-05-22 21:00:00,0.194,0.25261837
2015-05-23 00:00:00,0.204,0.2549414
2015-05-23 03:00:00,0.205,0.25028357
2015-05-23 06:00:00,0.204,0.27200386
2015-05-23 09:00:00,0.203,0.26049188
2015-05-23 12:00:00,0.201,0.2539262
2015-05-23 15:00:00,0.198,0.24928671
2015-05-23 18:00:00,0.196,0.24214168
2015-05-23 21:00:00,0.194,0.2413969
2015-05-24 00:00:00,0.194,0.24015914
2015-05-24 03:00:00,0.194,0.23852344
2015-05-24 06:00:00,0.195,0.24555856
2015-05-24 09:00:00,0.195,0.24323691
2015-05-24 12:00:00,0.195,0.2404839
2015-05-24 15:00:00,0.194,0.23808193
2015-05-24 18:00:00,0.191,0.23731768
2015-05-24 21:00:00,0.191,0.24189635
2015-05-25 00:00:00,0.192,0.24264525
2015-05-25 03:00:00,0.195,0.24049352
2015-05-25 06:00:00,0.196,0.23873960000000002
2015-05-25 09:00:00,0.196,0.23696642
