date_time,soil moisture,sm_surface_analysis
2015-04-01 03:00:00,0.163,0.27569985
2015-04-01 06:00:00,0.162,0.27439475
2015-04-01 09:00:00,0.161,0.27924094
2015-04-01 12:00:00,0.16,0.27300733
2015-04-01 15:00:00,0.159,0.2680857
2015-04-01 18:00:00,0.158,0.26503068
2015-04-01 21:00:00,0.156,0.26236433
2015-04-02 00:00:00,0.156,0.26293924
2015-04-02 03:00:00,0.155,0.2600185
2015-04-02 06:00:00,0.154,0.2578276
2015-04-02 09:00:00,0.154,0.25879052
2015-04-02 12:00:00,0.153,0.26150402
2015-04-02 15:00:00,0.151,0.25976208
2015-04-02 18:00:00,0.15,0.25745168
2015-04-02 21:00:00,0.149,0.25594816
2015-04-03 00:00:00,0.149,0.25489816
2015-04-03 03:00:00,0.148,0.25400645
2015-04-03 06:00:00,0.148,0.2531415
2015-04-03 09:00:00,0.148,0.2520093
2015-04-03 12:00:00,0.147,0.25037923
2015-04-03 15:00:00,0.146,0.24820657
2015-04-03 18:00:00,0.145,0.24668837
2015-04-03 21:00:00,0.144,0.24566452
2015-04-04 00:00:00,0.144,0.24526309999999998
2015-04-04 03:00:00,0.143,0.24517868
2015-04-04 06:00:00,0.143,0.24469881
2015-04-04 09:00:00,0.143,0.24447389
2015-04-04 12:00:00,0.142,0.24474941
2015-04-04 15:00:00,0.142,0.24410695
2015-04-04 18:00:00,0.14,0.24417181
2015-04-04 21:00:00,0.139,0.24467350000000002
2015-04-05 00:00:00,0.139,0.24496336
2015-04-05 03:00:00,0.139,0.24484132
2015-04-05 06:00:00,0.139,0.24453658
2015-04-05 09:00:00,0.139,0.24388844
2015-04-05 12:00:00,0.139,0.2427947
2015-04-05 15:00:00,0.138,0.24213786
2015-04-05 18:00:00,0.137,0.24423397
2015-04-05 21:00:00,0.137,0.24729723
2015-04-06 00:00:00,0.137,0.24754196
2015-04-06 03:00:00,0.137,0.24704628
2015-04-06 06:00:00,0.137,0.24601157
2015-04-06 09:00:00,0.136,0.24449265
2015-04-06 12:00:00,0.136,0.24185549999999997
2015-04-06 15:00:00,0.134,0.23997568
2015-04-06 18:00:00,0.134,0.23953523
2015-04-06 21:00:00,0.133,0.23879623
2015-04-07 00:00:00,0.133,0.2382371
2015-04-07 03:00:00,0.133,0.23826636
2015-04-07 06:00:00,0.133,0.23837775
2015-04-07 09:00:00,0.133,0.2384574
2015-04-07 12:00:00,0.133,0.23913087
2015-04-07 15:00:00,0.133,0.23913114
2015-04-07 18:00:00,0.133,0.24158979999999997
2015-04-07 21:00:00,0.133,0.24161161
2015-04-08 00:00:00,0.132,0.24126454
2015-04-08 03:00:00,0.132,0.24140048
2015-04-08 06:00:00,0.132,0.25287238
2015-04-08 09:00:00,0.132,0.25155953
2015-04-08 12:00:00,0.131,0.24974315
2015-04-08 15:00:00,0.13,0.24832164
2015-04-08 18:00:00,0.129,0.24790788
2015-04-08 21:00:00,0.128,0.24733116
2015-04-09 00:00:00,0.128,0.2459141
2015-04-09 03:00:00,0.128,0.24410486
2015-04-09 06:00:00,0.128,0.23436719
2015-04-09 09:00:00,0.128,0.23446876
2015-04-09 12:00:00,0.127,0.23552549
2015-04-09 15:00:00,0.126,0.24844122
2015-04-09 18:00:00,0.125,0.24773659
2015-04-09 21:00:00,0.124,0.24663870000000002
2015-04-10 00:00:00,0.124,0.24549395
2015-04-10 03:00:00,0.124,0.24460687
2015-04-10 06:00:00,0.124,0.24390514
2015-04-10 09:00:00,0.125,0.24316417
2015-04-10 12:00:00,0.124,0.24238868
2015-04-10 15:00:00,0.124,0.24129920000000002
2015-04-10 18:00:00,0.122,0.23623246
2015-04-10 21:00:00,0.122,0.23599429999999996
2015-04-11 00:00:00,0.121,0.23597534
2015-04-11 03:00:00,0.121,0.23623933
2015-04-11 06:00:00,0.121,0.23043011
2015-04-11 09:00:00,0.121,0.23050900000000002
2015-04-11 12:00:00,0.12,0.23014961
2015-04-11 15:00:00,0.118,0.2304192
2015-04-11 18:00:00,0.117,0.26654992
2015-04-11 21:00:00,0.118,0.26014802
2015-04-12 00:00:00,0.117,0.25504252
2015-04-12 03:00:00,0.117,0.251661
2015-04-12 06:00:00,0.117,0.24716468
2015-04-12 09:00:00,0.117,0.24581297
2015-04-12 12:00:00,0.117,0.24382544
2015-04-12 15:00:00,0.116,0.23284082
2015-04-12 18:00:00,0.116,0.24410367
2015-04-12 21:00:00,0.123,0.30035278
2015-04-13 00:00:00,0.12,0.2793223
2015-04-13 03:00:00,0.12,0.26940128
2015-04-13 06:00:00,0.12,0.26468155
2015-04-13 09:00:00,0.12,0.26042783
2015-04-13 12:00:00,0.119,0.25576955
2015-04-13 15:00:00,0.118,0.25147682
2015-04-13 18:00:00,0.118,0.2486891
