date_time,soil moisture,SoilMoi0_10cm_inst
2015-04-28 12:00:00,0.101,19.355
2015-04-28 15:00:00,0.103,19.123
2015-04-28 18:00:00,0.102,19.027
2015-04-28 21:00:00,0.102,19.022000000000002
2015-04-29 00:00:00,0.102,19.046
2015-04-29 03:00:00,0.101,19.084
2015-04-29 06:00:00,0.101,19.074
2015-04-29 09:00:00,0.101,18.954
2015-04-29 12:00:00,0.102,18.735
2015-04-29 15:00:00,0.102,18.529
2015-04-29 18:00:00,0.102,18.42
2015-04-29 21:00:00,0.101,18.399
2015-04-30 00:00:00,0.101,18.719
2015-04-30 03:00:00,0.101,19.407999
2015-04-30 06:00:00,0.101,19.393
2015-04-30 09:00:00,0.102,19.369
2015-04-30 12:00:00,0.103,19.247
2015-04-30 15:00:00,0.104,19.141
2015-04-30 18:00:00,0.105,19.164998999999998
2015-04-30 21:00:00,0.106,19.27
2015-05-01 00:00:00,0.107,19.266
2015-05-01 03:00:00,0.108,19.262
2015-05-01 06:00:00,0.109,19.253
2015-05-01 09:00:00,0.11,19.148
2015-05-01 12:00:00,0.111,18.976
2015-05-01 15:00:00,0.112,18.831
2015-05-01 18:00:00,0.112,18.762
2015-05-01 21:00:00,0.112,18.759
2015-05-02 00:00:00,0.112,18.772000000000002
2015-05-02 03:00:00,0.112,18.793
2015-05-02 06:00:00,0.112,18.789
2015-05-02 09:00:00,0.113,18.675
2015-05-02 12:00:00,0.116,18.48
2015-05-02 15:00:00,0.116,18.303
2015-05-02 18:00:00,0.116,18.223999
2015-05-02 21:00:00,0.115,18.226
2015-05-03 00:00:00,0.114,18.242
2015-05-03 03:00:00,0.113,18.237999
2015-05-03 06:00:00,0.113,18.229
2015-05-03 09:00:00,0.114,18.129
2015-05-03 12:00:00,0.115,18.078
2015-05-03 15:00:00,0.115,17.994
2015-05-03 18:00:00,0.114,17.939
2015-05-03 21:00:00,0.113,17.934
2015-05-04 00:00:00,0.135,18.391
2015-05-04 03:00:00,0.156,18.61
2015-05-04 06:00:00,0.152,20.320999999999998
2015-05-04 09:00:00,0.149,20.746
2015-05-04 12:00:00,0.146,21.354
2015-05-04 15:00:00,0.144,21.642
2015-05-04 18:00:00,0.142,21.598999
2015-05-04 21:00:00,0.141,23.084
2015-05-05 00:00:00,0.14,25.593000000000004
2015-05-05 03:00:00,0.139,25.535999999999998
2015-05-05 06:00:00,0.139,24.826
2015-05-05 09:00:00,0.143,24.191
2015-05-05 12:00:00,0.162,28.058000000000003
2015-05-05 15:00:00,0.158,28.018
2015-05-05 18:00:00,0.155,26.178998999999997
2015-05-05 21:00:00,0.151,25.249000000000002
2015-05-06 00:00:00,0.149,24.642
2015-05-06 03:00:00,0.147,24.218000000000004
2015-05-06 06:00:00,0.146,23.848000000000003
2015-05-06 09:00:00,0.145,23.335
2015-05-06 12:00:00,0.143,22.772
2015-05-06 15:00:00,0.14,22.344
2015-05-06 18:00:00,0.139,22.093000000000004
2015-05-06 21:00:00,0.136,21.984
2015-05-07 00:00:00,0.136,21.901999999999997
2015-05-07 03:00:00,0.161,21.842
2015-05-07 06:00:00,0.162,22.320999999999998
