date_time,soil moisture,SoilMoi0_10cm_inst
2015-05-06 13:00:00,0.129,22.772
2015-05-06 15:00:00,0.128,22.344
2015-05-06 18:00:00,0.125,22.093000000000004
2015-05-06 21:00:00,0.123,21.984
2015-05-07 00:00:00,0.121,21.901999999999997
2015-05-07 03:00:00,0.17,21.842
2015-05-07 06:00:00,0.168,22.320999999999998
2015-05-07 09:00:00,0.17,23.397
2015-05-07 12:00:00,0.158,23.105
2015-05-07 15:00:00,0.149,22.723000000000003
2015-05-07 18:00:00,0.142,22.480999
2015-05-07 21:00:00,0.14,22.375
2015-05-08 00:00:00,0.139,22.285999999999998
2015-05-08 03:00:00,0.139,22.21
2015-05-08 06:00:00,0.137,22.112
2015-05-08 09:00:00,0.136,21.869
2015-05-08 12:00:00,0.129,21.534000000000002
2015-05-08 15:00:00,0.124,21.26
2015-05-08 18:00:00,0.121,21.119
2015-05-08 21:00:00,0.118,21.089000000000002
2015-05-09 00:00:00,0.116,21.078000000000003
2015-05-09 03:00:00,0.115,21.081
2015-05-09 06:00:00,0.114,23.73
2015-05-09 09:00:00,0.114,25.886
2015-05-09 12:00:00,0.124,27.744
2015-05-09 15:00:00,0.147,27.673000000000002
2015-05-09 18:00:00,0.143,26.229
2015-05-09 21:00:00,0.139,25.476
2015-05-10 00:00:00,0.137,24.94
2015-05-10 03:00:00,0.143,24.555
2015-05-10 06:00:00,0.145,24.225
2015-05-10 09:00:00,0.143,23.776999999999997
2015-05-10 12:00:00,0.135,23.208000000000002
2015-05-10 15:00:00,0.128,22.765
2015-05-10 18:00:00,0.123,22.543000000000003
2015-05-10 21:00:00,0.12,22.471
2015-05-11 00:00:00,0.117,22.405
2015-05-11 03:00:00,0.116,22.357
2015-05-11 06:00:00,0.115,22.275
2015-05-11 09:00:00,0.114,22.131999999999998
2015-05-11 12:00:00,0.115,21.818
2015-05-11 15:00:00,0.113,21.585
2015-05-11 18:00:00,0.111,21.406
2015-05-11 21:00:00,0.109,21.375
2015-05-12 00:00:00,0.108,21.518
2015-05-12 03:00:00,0.107,21.605999
2015-05-12 06:00:00,0.106,23.775
2015-05-12 09:00:00,0.113,27.511
2015-05-12 12:00:00,0.115,29.774
2015-05-12 15:00:00,0.112,28.138
2015-05-12 18:00:00,0.126,26.622
2015-05-12 21:00:00,0.132,25.968000000000004
2015-05-13 00:00:00,0.13,25.406999999999996
2015-05-13 03:00:00,0.129,25.006999999999998
2015-05-13 06:00:00,0.13,24.654
2015-05-13 09:00:00,0.131,24.303
2015-05-13 12:00:00,0.132,24.026999999999997
2015-05-13 15:00:00,0.133,23.759
2015-05-13 18:00:00,0.133,23.541999999999998
2015-05-13 21:00:00,0.133,23.425
2015-05-14 00:00:00,0.131,23.329
2015-05-14 03:00:00,0.129,23.267
2015-05-14 06:00:00,0.128,23.166
2015-05-14 09:00:00,0.127,22.92
2015-05-14 12:00:00,0.123,22.590999999999998
2015-05-14 15:00:00,0.119,22.289998999999998
2015-05-14 18:00:00,0.116,22.133000000000003
2015-05-14 21:00:00,0.113,22.101
