date_time,soil moisture,sm_surface_analysis
2015-04-01 03:00:00,0.211,0.27569985
2015-04-01 06:00:00,0.209,0.27439475
2015-04-01 09:00:00,0.211,0.27924094
2015-04-01 12:00:00,0.208,0.27300733
2015-04-01 15:00:00,0.205,0.2680857
2015-04-01 18:00:00,0.203,0.26503068
2015-04-01 21:00:00,0.202,0.26236433
2015-04-02 00:00:00,0.201,0.26293924
2015-04-02 03:00:00,0.199,0.2600185
2015-04-02 06:00:00,0.196,0.2578276
2015-04-02 09:00:00,0.2,0.25879052
2015-04-02 12:00:00,0.199,0.26150402
2015-04-02 15:00:00,0.197,0.25976208
2015-04-02 18:00:00,0.195,0.25745168
2015-04-02 21:00:00,0.194,0.25594816
2015-04-03 00:00:00,0.193,0.25489816
2015-04-03 03:00:00,0.192,0.25400645
2015-04-03 06:00:00,0.191,0.2531415
2015-04-03 09:00:00,0.193,0.2520093
2015-04-03 12:00:00,0.193,0.25037923
2015-04-03 15:00:00,0.192,0.24820657
2015-04-03 18:00:00,0.189,0.24668837
2015-04-03 21:00:00,0.188,0.24566452
2015-04-04 00:00:00,0.188,0.24526309999999998
2015-04-04 03:00:00,0.185,0.24517868
2015-04-04 06:00:00,0.183,0.24469881
2015-04-04 09:00:00,0.187,0.24447389
2015-04-04 12:00:00,0.189,0.24474941
2015-04-04 15:00:00,0.187,0.24410695
2015-04-04 18:00:00,0.184,0.24417181
2015-04-04 21:00:00,0.184,0.24467350000000002
2015-04-05 00:00:00,0.182,0.24496336
2015-04-05 03:00:00,0.18,0.24484132
2015-04-05 06:00:00,0.179,0.24453658
2015-04-05 09:00:00,0.182,0.24388844
2015-04-05 12:00:00,0.184,0.2427947
2015-04-05 15:00:00,0.183,0.24213786
2015-04-05 18:00:00,0.182,0.24423397
2015-04-05 21:00:00,0.181,0.24729723
2015-04-06 00:00:00,0.182,0.24754196
2015-04-06 03:00:00,0.183,0.24704628
2015-04-06 06:00:00,0.182,0.24601157
2015-04-06 09:00:00,0.184,0.24449265
2015-04-06 12:00:00,0.184,0.24185549999999997
2015-04-06 15:00:00,0.183,0.23997568
2015-04-06 18:00:00,0.18,0.23953523
2015-04-06 21:00:00,0.179,0.23879623
2015-04-07 00:00:00,0.179,0.2382371
2015-04-07 03:00:00,0.179,0.23826636
2015-04-07 06:00:00,0.179,0.23837775
2015-04-07 09:00:00,0.18,0.2384574
2015-04-07 12:00:00,0.18,0.23913087
2015-04-07 15:00:00,0.18,0.23913114
2015-04-07 18:00:00,0.179,0.24158979999999997
2015-04-07 21:00:00,0.179,0.24161161
2015-04-08 00:00:00,0.179,0.24126454
2015-04-08 03:00:00,0.179,0.24140048
2015-04-08 06:00:00,0.179,0.25287238
2015-04-08 09:00:00,0.179,0.25155953
2015-04-08 12:00:00,0.18,0.24974315
2015-04-08 15:00:00,0.18,0.24832164
2015-04-08 18:00:00,0.178,0.24790788
2015-04-08 21:00:00,0.176,0.24733116
2015-04-09 00:00:00,0.176,0.2459141
2015-04-09 03:00:00,0.176,0.24410486
2015-04-09 06:00:00,0.176,0.23436719
2015-04-09 09:00:00,0.177,0.23446876
2015-04-09 12:00:00,0.177,0.23552549
2015-04-09 15:00:00,0.176,0.24844122
2015-04-09 18:00:00,0.174,0.24773659
2015-04-09 21:00:00,0.173,0.24663870000000002
2015-04-10 00:00:00,0.173,0.24549395
2015-04-10 03:00:00,0.173,0.24460687
2015-04-10 06:00:00,0.173,0.24390514
2015-04-10 09:00:00,0.173,0.24316417
2015-04-10 12:00:00,0.174,0.24238868
2015-04-10 15:00:00,0.175,0.24129920000000002
2015-04-10 18:00:00,0.173,0.23623246
2015-04-10 21:00:00,0.172,0.23599429999999996
2015-04-11 00:00:00,0.172,0.23597534
2015-04-11 03:00:00,0.171,0.23623933
2015-04-11 06:00:00,0.171,0.23043011
2015-04-11 09:00:00,0.173,0.23050900000000002
2015-04-11 12:00:00,0.173,0.23014961
2015-04-11 15:00:00,0.172,0.2304192
2015-04-11 18:00:00,0.181,0.26654992
2015-04-11 21:00:00,0.184,0.26014802
2015-04-12 00:00:00,0.182,0.25504252
2015-04-12 03:00:00,0.182,0.251661
2015-04-12 06:00:00,0.181,0.24716468
2015-04-12 09:00:00,0.182,0.24581297
2015-04-12 12:00:00,0.182,0.24382544
2015-04-12 15:00:00,0.18,0.23284082
2015-04-12 18:00:00,0.183,0.24410367
2015-04-12 21:00:00,0.228,0.30035278
2015-04-13 00:00:00,0.219,0.2793223
2015-04-13 03:00:00,0.215,0.26940128
2015-04-13 06:00:00,0.211,0.26468155
2015-04-13 09:00:00,0.209,0.26042783
2015-04-13 12:00:00,0.205,0.25576955
2015-04-13 15:00:00,0.201,0.25147682
2015-04-13 18:00:00,0.198,0.2486891
2015-04-13 21:00:00,0.197,0.24699818
2015-04-14 00:00:00,0.196,0.24508671
2015-04-14 03:00:00,0.195,0.24287987
2015-04-14 06:00:00,0.195,0.2535582
2015-04-14 09:00:00,0.203,0.25734034
2015-04-14 12:00:00,0.205,0.25431958
2015-04-14 15:00:00,0.204,0.25137539999999997
2015-04-14 18:00:00,0.201,0.24935158
2015-04-14 21:00:00,0.2,0.24824019
2015-04-15 00:00:00,0.199,0.24700217
2015-04-15 03:00:00,0.199,0.24918061
2015-04-15 06:00:00,0.199,0.26131916
2015-04-15 09:00:00,0.198,0.25684592
2015-04-15 12:00:00,0.197,0.25343308
2015-04-15 15:00:00,0.198,0.2541046
2015-04-15 18:00:00,0.201,0.24876979999999999
2015-04-15 21:00:00,0.2,0.24724144
2015-04-16 00:00:00,0.198,0.24567562
2015-04-16 03:00:00,0.198,0.24404402
2015-04-16 06:00:00,0.197,0.25724450000000004
2015-04-16 09:00:00,0.197,0.25301322
2015-04-16 12:00:00,0.196,0.25010172
2015-04-16 15:00:00,0.193,0.24753292
2015-04-16 18:00:00,0.19,0.24531458
2015-04-16 21:00:00,0.189,0.24494414
2015-04-17 00:00:00,0.189,0.24486035
2015-04-17 03:00:00,0.188,0.24371217
2015-04-17 06:00:00,0.188,0.24037625
2015-04-17 09:00:00,0.188,0.23959868
2015-04-17 12:00:00,0.188,0.23808457
2015-04-17 15:00:00,0.186,0.23918748
2015-04-17 18:00:00,0.183,0.23722689
2015-04-17 21:00:00,0.182,0.23599112
2015-04-18 00:00:00,0.181,0.23468496
2015-04-18 03:00:00,0.18,0.23420976
2015-04-18 06:00:00,0.18,0.23416783
2015-04-18 09:00:00,0.181,0.23389639
2015-04-18 12:00:00,0.182,0.23245907
2015-04-18 15:00:00,0.18,0.23170267
2015-04-18 18:00:00,0.178,0.22589795
2015-04-18 21:00:00,0.177,0.22634053
2015-04-19 00:00:00,0.177,0.2273044
2015-04-19 03:00:00,0.176,0.22801025
2015-04-19 06:00:00,0.176,0.23006159
2015-04-19 09:00:00,0.177,0.22981469999999998
2015-04-19 12:00:00,0.177,0.22900482
2015-04-19 15:00:00,0.176,0.2278529
2015-04-19 18:00:00,0.174,0.22768429999999998
2015-04-19 21:00:00,0.172,0.22787212
2015-04-20 00:00:00,0.172,0.22820759
2015-04-20 03:00:00,0.171,0.22903825
2015-04-20 06:00:00,0.171,0.22972126
2015-04-20 09:00:00,0.172,0.22975947
2015-04-20 12:00:00,0.172,0.22857470000000002
2015-04-20 15:00:00,0.171,0.23328595
2015-04-20 18:00:00,0.169,0.23245554
2015-04-20 21:00:00,0.167,0.23174725
2015-04-21 00:00:00,0.167,0.23087575
2015-04-21 03:00:00,0.166,0.23030037
2015-04-21 06:00:00,0.166,0.23530704
2015-04-21 09:00:00,0.167,0.23403543
2015-04-21 12:00:00,0.168,0.23261876
2015-04-21 15:00:00,0.167,0.23138587
2015-04-21 18:00:00,0.166,0.21394752
2015-04-21 21:00:00,0.165,0.21433581
2015-04-22 00:00:00,0.165,0.21490495
2015-04-22 03:00:00,0.164,0.21541439
2015-04-22 06:00:00,0.164,0.20771615
2015-04-22 09:00:00,0.165,0.20899178
2015-04-22 12:00:00,0.166,0.20913154
2015-04-22 15:00:00,0.164,0.20908654
2015-04-22 18:00:00,0.162,0.21018977
2015-04-22 21:00:00,0.161,0.21210909
2015-04-23 00:00:00,0.161,0.21310449
2015-04-23 03:00:00,0.161,0.21330679999999996
2015-04-23 06:00:00,0.161,0.21355802
2015-04-23 09:00:00,0.161,0.21406849
2015-04-23 12:00:00,0.162,0.21524014
2015-04-23 15:00:00,0.162,0.21546537
2015-04-23 18:00:00,0.161,0.19720352
2015-04-23 21:00:00,0.161,0.19979925
2015-04-24 00:00:00,0.161,0.20201467
2015-04-24 03:00:00,0.161,0.20350821
2015-04-24 06:00:00,0.161,0.20304132
2015-04-24 09:00:00,0.162,0.2042306
2015-04-24 12:00:00,0.162,0.20602739
2015-04-24 15:00:00,0.162,0.2070856
2015-04-24 18:00:00,0.161,0.20047383
2015-04-24 21:00:00,0.16,0.20292257
2015-04-25 00:00:00,0.16,0.20501108
2015-04-25 03:00:00,0.159,0.20648606
2015-04-25 06:00:00,0.16,0.19661593
2015-04-25 09:00:00,0.161,0.19842331
2015-04-25 12:00:00,0.161,0.20414555
2015-04-25 15:00:00,0.179,0.22274673
2015-04-25 18:00:00,0.18,0.22255963
2015-04-25 21:00:00,0.179,0.22296064
2015-04-26 00:00:00,0.181,0.22626482
2015-04-26 03:00:00,0.181,0.2253714
2015-04-26 06:00:00,0.18,0.22417893
2015-04-26 09:00:00,0.18,0.22337873
2015-04-26 12:00:00,0.18,0.22250034
2015-04-26 15:00:00,0.178,0.22128932
2015-04-26 18:00:00,0.175,0.20459373
2015-04-26 21:00:00,0.173,0.20490964
2015-04-27 00:00:00,0.172,0.20578109
2015-04-27 03:00:00,0.171,0.20680143
2015-04-27 06:00:00,0.171,0.20086516
2015-04-27 09:00:00,0.172,0.20276159
2015-04-27 12:00:00,0.172,0.20447673
2015-04-27 15:00:00,0.171,0.20597653
2015-04-27 18:00:00,0.169,0.20660170000000003
2015-04-27 21:00:00,0.168,0.20741669999999998
2015-04-28 00:00:00,0.167,0.20913132
2015-04-28 03:00:00,0.166,0.21100886
2015-04-28 06:00:00,0.166,0.20098466
2015-04-28 09:00:00,0.167,0.20231353
2015-04-28 12:00:00,0.167,0.20334025
2015-04-28 15:00:00,0.166,0.19826578
2015-04-28 18:00:00,0.165,0.20060652
2015-04-28 21:00:00,0.163,0.2041571
2015-04-29 00:00:00,0.163,0.20498149
2015-04-29 03:00:00,0.166,0.21025838
2015-04-29 06:00:00,0.173,0.2256388
2015-04-29 09:00:00,0.174,0.22467037
2015-04-29 12:00:00,0.173,0.22368236
2015-04-29 15:00:00,0.171,0.2229438
2015-04-29 18:00:00,0.169,0.20976745
2015-04-29 21:00:00,0.168,0.21040523
2015-04-30 00:00:00,0.17,0.26737526
2015-04-30 03:00:00,0.196,0.26201084
2015-04-30 06:00:00,0.191,0.24222682
2015-04-30 09:00:00,0.189,0.23966964
2015-04-30 12:00:00,0.188,0.23671396
2015-04-30 15:00:00,0.186,0.23375170000000003
2015-04-30 18:00:00,0.183,0.23194789999999998
2015-04-30 21:00:00,0.181,0.2314924
2015-05-01 00:00:00,0.18,0.24075621
2015-05-01 03:00:00,0.191,0.23851122
2015-05-01 06:00:00,0.19,0.23611422
2015-05-01 09:00:00,0.189,0.23512745
2015-05-01 12:00:00,0.189,0.23523653
2015-05-01 15:00:00,0.188,0.23433302
2015-05-01 18:00:00,0.19,0.23190729999999998
2015-05-01 21:00:00,0.189,0.23114568
2015-05-02 00:00:00,0.188,0.2299221
2015-05-02 03:00:00,0.186,0.22861083
2015-05-02 06:00:00,0.186,0.23213637
2015-05-02 09:00:00,0.186,0.23032074
2015-05-02 12:00:00,0.186,0.22811575
2015-05-02 15:00:00,0.184,0.22635506
2015-05-02 18:00:00,0.181,0.21572517
2015-05-02 21:00:00,0.18,0.21594584
2015-05-03 00:00:00,0.179,0.21599777
2015-05-03 03:00:00,0.178,0.21590213
2015-05-03 06:00:00,0.177,0.21619839999999999
2015-05-03 09:00:00,0.178,0.21635522
2015-05-03 12:00:00,0.178,0.21561123
2015-05-03 15:00:00,0.176,0.2173902
2015-05-03 18:00:00,0.173,0.21791099
2015-05-03 21:00:00,0.18,0.2863495
2015-05-04 00:00:00,0.214,0.29559913
2015-05-04 03:00:00,0.211,0.26577684
2015-05-04 06:00:00,0.209,0.25384095
2015-05-04 09:00:00,0.207,0.24766769
2015-05-04 12:00:00,0.206,0.24714744
2015-05-04 15:00:00,0.204,0.24492578
2015-05-04 18:00:00,0.202,0.24168420000000002
2015-05-04 21:00:00,0.2,0.23857208
2015-05-05 00:00:00,0.199,0.23614864
2015-05-05 03:00:00,0.198,0.2341526
2015-05-05 06:00:00,0.197,0.24758828
2015-05-05 09:00:00,0.218,0.26771545
2015-05-05 12:00:00,0.215,0.26360598
2015-05-05 15:00:00,0.213,0.2602788
2015-05-05 18:00:00,0.21,0.28541055
2015-05-05 21:00:00,0.207,0.2616426
2015-05-06 00:00:00,0.205,0.2525615
2015-05-06 03:00:00,0.203,0.24674134
2015-05-06 06:00:00,0.202,0.26194894
2015-05-06 09:00:00,0.201,0.25136128
2015-05-06 12:00:00,0.199,0.24554193
2015-05-06 15:00:00,0.197,0.24747805
2015-05-06 18:00:00,0.195,0.24420303
2015-05-06 21:00:00,0.194,0.24279411
2015-05-07 00:00:00,0.224,0.25525743
2015-05-07 03:00:00,0.226,0.26901785
2015-05-07 06:00:00,0.225,0.25940642
2015-05-07 09:00:00,0.222,0.25561467
2015-05-07 12:00:00,0.217,0.25123012
2015-05-07 15:00:00,0.213,0.24622817
2015-05-07 18:00:00,0.209,0.24914528
2015-05-07 21:00:00,0.208,0.24518943
2015-05-08 00:00:00,0.206,0.24195446
