date_time,soil moisture,SoilMoi0_10cm_inst
2015-05-11 12:00:00,0.199,20.976
2015-05-11 15:00:00,0.2,20.836
2015-05-11 18:00:00,0.199,20.674
2015-05-11 21:00:00,0.197,20.671999
2015-05-12 00:00:00,0.196,20.704
2015-05-12 03:00:00,0.196,20.759
2015-05-12 06:00:00,0.198,22.108
2015-05-12 09:00:00,0.229,26.324
2015-05-12 12:00:00,0.221,27.629
2015-05-12 15:00:00,0.221,26.425
2015-05-12 18:00:00,0.229,25.365
2015-05-12 21:00:00,0.225,25.267
2015-05-13 00:00:00,0.221,24.678998999999997
2015-05-13 03:00:00,0.218,24.250999999999998
2015-05-13 06:00:00,0.218,23.881
2015-05-13 09:00:00,0.216,23.506999999999998
2015-05-13 12:00:00,0.214,23.23
2015-05-13 15:00:00,0.213,22.969
2015-05-13 18:00:00,0.214,22.756
2015-05-13 21:00:00,0.213,22.625999999999998
2015-05-14 00:00:00,0.211,22.52
2015-05-14 03:00:00,0.211,22.447
2015-05-14 06:00:00,0.21,22.35
2015-05-14 09:00:00,0.21,22.119
2015-05-14 12:00:00,0.206,21.831999999999997
2015-05-14 15:00:00,0.202,21.55
2015-05-14 18:00:00,0.199,21.403000000000002
2015-05-14 21:00:00,0.198,21.371
2015-05-15 00:00:00,0.198,21.355
2015-05-15 03:00:00,0.198,21.340999999999998
2015-05-15 06:00:00,0.199,21.307
2015-05-15 09:00:00,0.2,21.147
2015-05-15 12:00:00,0.2,20.896
2015-05-15 15:00:00,0.198,20.669
2015-05-15 18:00:00,0.196,20.561999999999998
2015-05-15 21:00:00,0.194,20.549
2015-05-16 00:00:00,0.194,20.669
2015-05-16 03:00:00,0.194,20.785
2015-05-16 06:00:00,0.194,20.898000000000003
2015-05-16 09:00:00,0.195,20.99
2015-05-16 12:00:00,0.195,20.982
2015-05-16 15:00:00,0.214,20.943
2015-05-16 18:00:00,0.209,21.076
2015-05-16 21:00:00,0.204,21.2
2015-05-17 00:00:00,0.202,21.159000000000002
2015-05-17 03:00:00,0.202,21.133000000000003
2015-05-17 06:00:00,0.201,21.065
2015-05-17 09:00:00,0.197,20.875
2015-05-17 12:00:00,0.197,20.619
2015-05-17 15:00:00,0.194,20.406
2015-05-17 18:00:00,0.19,20.298
2015-05-17 21:00:00,0.189,20.272000000000002
2015-05-18 00:00:00,0.191,24.208000000000002
2015-05-18 03:00:00,0.191,26.345
2015-05-18 06:00:00,0.192,25.305999999999997
2015-05-18 09:00:00,0.194,24.576
2015-05-18 12:00:00,0.208,23.994999
2015-05-18 15:00:00,0.235,23.576
2015-05-18 18:00:00,0.244,23.36
2015-05-18 21:00:00,0.268,24.061
2015-05-19 00:00:00,0.263,23.725
2015-05-19 03:00:00,0.246,23.461
2015-05-19 06:00:00,0.241,23.198
2015-05-19 09:00:00,0.237,22.864
2015-05-19 12:00:00,0.236,22.473000000000003
2015-05-19 15:00:00,0.228,22.129
2015-05-19 18:00:00,0.234,21.928998999999997
2015-05-19 21:00:00,0.231,21.848999
2015-05-20 00:00:00,0.228,21.798000000000002
2015-05-20 03:00:00,0.226,21.761999999999997
2015-05-20 06:00:00,0.224,21.701999999999998
2015-05-20 09:00:00,0.224,21.524
2015-05-20 12:00:00,0.23,21.28
2015-05-20 15:00:00,0.22,21.059
2015-05-20 18:00:00,0.213,20.936999999999998
2015-05-20 21:00:00,0.211,20.910999999999998
2015-05-21 00:00:00,0.21,20.901999999999997
2015-05-21 03:00:00,0.21,20.891
2015-05-21 06:00:00,0.21,20.861
2015-05-21 09:00:00,0.211,20.726
2015-05-21 12:00:00,0.208,20.553
2015-05-21 15:00:00,0.205,20.416
2015-05-21 18:00:00,0.201,20.324
2015-05-21 21:00:00,0.2,20.314
2015-05-22 00:00:00,0.2,20.322
2015-05-22 03:00:00,0.201,20.320999999999998
2015-05-22 06:00:00,0.201,20.3
2015-05-22 09:00:00,0.202,20.166
2015-05-22 12:00:00,0.2,19.97
2015-05-22 15:00:00,0.197,19.77
2015-05-22 18:00:00,0.194,19.672
2015-05-22 21:00:00,0.194,19.660999999999998
2015-05-23 00:00:00,0.204,20.298
2015-05-23 03:00:00,0.205,21.275
2015-05-23 06:00:00,0.204,22.041
