date_time,soil moisture,sm_surface_analysis
2015-05-11 15:00:00,0.172,0.22863853
2015-05-11 18:00:00,0.17,0.22700143
2015-05-11 21:00:00,0.169,0.22665553
2015-05-12 00:00:00,0.169,0.22628534
2015-05-12 03:00:00,0.169,0.22568373
2015-05-12 06:00:00,0.169,0.22968379999999997
2015-05-12 09:00:00,0.189,0.22822060000000002
2015-05-12 12:00:00,0.187,0.2267165
2015-05-12 15:00:00,0.189,0.24686737
2015-05-12 18:00:00,0.202,0.24887757
2015-05-12 21:00:00,0.203,0.24283536
2015-05-13 00:00:00,0.199,0.23884855
2015-05-13 03:00:00,0.196,0.23752894
2015-05-13 06:00:00,0.195,0.24012627
2015-05-13 09:00:00,0.193,0.23803389
2015-05-13 12:00:00,0.193,0.23892896
2015-05-13 15:00:00,0.193,0.24055757
2015-05-13 18:00:00,0.195,0.23772363
2015-05-13 21:00:00,0.194,0.23501666
2015-05-14 00:00:00,0.192,0.23321813
2015-05-14 03:00:00,0.19,0.23132259
2015-05-14 06:00:00,0.189,0.22960673
2015-05-14 09:00:00,0.188,0.22751842
2015-05-14 12:00:00,0.184,0.22508173
2015-05-14 15:00:00,0.179,0.22364731
2015-05-14 18:00:00,0.176,0.22248800000000002
2015-05-14 21:00:00,0.174,0.22151898
2015-05-15 00:00:00,0.173,0.22078274
2015-05-15 03:00:00,0.172,0.22031599999999998
2015-05-15 06:00:00,0.172,0.24603729
2015-05-15 09:00:00,0.172,0.24032219
2015-05-15 12:00:00,0.171,0.23596038
2015-05-15 15:00:00,0.169,0.23250242
2015-05-15 18:00:00,0.168,0.22451414
2015-05-15 21:00:00,0.166,0.22343183
2015-05-16 00:00:00,0.166,0.22311969
2015-05-16 03:00:00,0.165,0.2234527
2015-05-16 06:00:00,0.165,0.22434878
2015-05-16 09:00:00,0.165,0.2308587
2015-05-16 12:00:00,0.164,0.24870679999999998
2015-05-16 15:00:00,0.18,0.24560934
2015-05-16 18:00:00,0.179,0.24029970000000003
2015-05-16 21:00:00,0.176,0.23686028
2015-05-17 00:00:00,0.174,0.23410898
2015-05-17 03:00:00,0.174,0.23186956
2015-05-17 06:00:00,0.174,0.22997862
2015-05-17 09:00:00,0.172,0.22843593
2015-05-17 12:00:00,0.172,0.22836512
2015-05-17 15:00:00,0.17,0.22798532
2015-05-17 18:00:00,0.168,0.22099654
2015-05-17 21:00:00,0.167,0.22165333
2015-05-18 00:00:00,0.167,0.22070928
2015-05-18 03:00:00,0.167,0.21982743
2015-05-18 06:00:00,0.167,0.22905403
2015-05-18 09:00:00,0.167,0.23210913
2015-05-18 12:00:00,0.168,0.24843234
