date_time,soil moisture,SoilMoi0_10cm_inst
2015-05-11 15:00:00,0.173,22.136
2015-05-11 18:00:00,0.17,21.95
2015-05-11 21:00:00,0.168,21.949
2015-05-12 00:00:00,0.167,21.993000000000002
2015-05-12 03:00:00,0.166,21.989
2015-05-12 06:00:00,0.167,23.98
2015-05-12 09:00:00,0.173,27.875999999999998
2015-05-12 12:00:00,0.173,28.303998999999997
2015-05-12 15:00:00,0.174,26.96
2015-05-12 18:00:00,0.19,25.846
2015-05-12 21:00:00,0.193,26.654
2015-05-13 00:00:00,0.189,25.747
2015-05-13 03:00:00,0.186,25.164998999999998
2015-05-13 06:00:00,0.186,24.704
2015-05-13 09:00:00,0.183,24.254
2015-05-13 12:00:00,0.181,23.926
2015-05-13 15:00:00,0.179,23.63
2015-05-13 18:00:00,0.18,23.4
2015-05-13 21:00:00,0.181,23.258000000000003
2015-05-14 00:00:00,0.18,23.142
2015-05-14 03:00:00,0.179,23.061
2015-05-14 06:00:00,0.178,22.956
2015-05-14 09:00:00,0.177,22.721999999999998
2015-05-14 12:00:00,0.176,22.430999999999997
2015-05-14 15:00:00,0.172,22.148000000000003
2015-05-14 18:00:00,0.169,21.999000000000002
2015-05-14 21:00:00,0.168,21.965999999999998
2015-05-15 00:00:00,0.167,21.951999999999998
2015-05-15 03:00:00,0.166,21.936999999999998
2015-05-15 06:00:00,0.166,21.9
2015-05-15 09:00:00,0.168,21.743000000000002
2015-05-15 12:00:00,0.168,21.497
2015-05-15 15:00:00,0.168,21.268
2015-05-15 18:00:00,0.166,21.155
2015-05-15 21:00:00,0.164,21.136999999999997
2015-05-16 00:00:00,0.164,21.289998999999998
2015-05-16 03:00:00,0.163,21.428
2015-05-16 06:00:00,0.163,21.71
2015-05-16 09:00:00,0.164,21.819000000000003
2015-05-16 12:00:00,0.164,21.787
2015-05-16 15:00:00,0.167,21.734
2015-05-16 18:00:00,0.169,21.781
2015-05-16 21:00:00,0.168,21.933000000000003
2015-05-17 00:00:00,0.167,21.861
2015-05-17 03:00:00,0.167,21.8
2015-05-17 06:00:00,0.167,21.695999999999998
2015-05-17 09:00:00,0.167,21.47
2015-05-17 12:00:00,0.167,21.189
2015-05-17 15:00:00,0.166,20.955
2015-05-17 18:00:00,0.165,20.833000000000002
2015-05-17 21:00:00,0.164,20.796999
2015-05-18 00:00:00,0.163,25.521
2015-05-18 03:00:00,0.163,27.171
2015-05-18 06:00:00,0.163,25.869
2015-05-18 09:00:00,0.165,25.046999
2015-05-18 12:00:00,0.165,24.414998999999998
2015-05-18 15:00:00,0.177,23.956
2015-05-18 18:00:00,0.207,23.809
2015-05-18 21:00:00,0.216,24.926
2015-05-19 00:00:00,0.223,24.454
2015-05-19 03:00:00,0.208,24.088
2015-05-19 06:00:00,0.202,23.764
2015-05-19 09:00:00,0.197,23.374000000000002
2015-05-19 12:00:00,0.195,22.951
2015-05-19 15:00:00,0.188,22.584
2015-05-19 18:00:00,0.192,22.371
2015-05-19 21:00:00,0.189,22.281999999999996
2015-05-20 00:00:00,0.188,22.237
2015-05-20 03:00:00,0.186,22.23
2015-05-20 06:00:00,0.186,22.191999999999997
2015-05-20 09:00:00,0.19,22.048000000000002
2015-05-20 12:00:00,0.186,21.807
2015-05-20 15:00:00,0.181,21.583000000000002
2015-05-20 18:00:00,0.176,21.463
2015-05-20 21:00:00,0.172,21.434
2015-05-21 00:00:00,0.171,21.421999
2015-05-21 03:00:00,0.17,21.408
2015-05-21 06:00:00,0.17,21.373
2015-05-21 09:00:00,0.171,21.235
2015-05-21 12:00:00,0.17,21.048000000000002
2015-05-21 15:00:00,0.17,20.897
2015-05-21 18:00:00,0.168,20.798000000000002
2015-05-21 21:00:00,0.166,20.782999
2015-05-22 00:00:00,0.166,20.794
2015-05-22 03:00:00,0.166,20.784000000000002
2015-05-22 06:00:00,0.166,20.756
2015-05-22 09:00:00,0.167,20.615
2015-05-22 12:00:00,0.167,20.407
2015-05-22 15:00:00,0.166,20.205
2015-05-22 18:00:00,0.165,20.102999999999998
2015-05-22 21:00:00,0.163,20.09
2015-05-23 00:00:00,0.164,20.339000000000002
2015-05-23 03:00:00,0.167,20.979
2015-05-23 06:00:00,0.168,21.403000000000002
2015-05-23 09:00:00,0.168,21.443
2015-05-23 12:00:00,0.168,21.346999999999998
2015-05-23 15:00:00,0.166,21.226999999999997
2015-05-23 18:00:00,0.165,21.19
2015-05-23 21:00:00,0.163,21.235
2015-05-24 00:00:00,0.162,21.19
2015-05-24 03:00:00,0.162,21.155
2015-05-24 06:00:00,0.162,21.09
2015-05-24 09:00:00,0.162,20.921
2015-05-24 12:00:00,0.164,20.677
2015-05-24 15:00:00,0.163,20.462
2015-05-24 18:00:00,0.161,20.352
2015-05-24 21:00:00,0.161,20.319000000000003
2015-05-25 00:00:00,0.161,20.313
2015-05-25 03:00:00,0.162,20.308
2015-05-25 06:00:00,0.163,20.274
2015-05-25 09:00:00,0.164,20.155
2015-05-25 12:00:00,0.164,19.983
2015-05-25 15:00:00,0.163,19.846
2015-05-25 18:00:00,0.161,19.796
2015-05-25 21:00:00,0.161,19.803
2015-05-26 00:00:00,0.161,19.803
2015-05-26 03:00:00,0.162,19.807000000000002
2015-05-26 06:00:00,0.164,19.781
2015-05-26 09:00:00,0.166,19.677
2015-05-26 12:00:00,0.167,19.521
2015-05-26 15:00:00,0.166,19.377
2015-05-26 18:00:00,0.164,19.295
2015-05-26 21:00:00,0.162,19.271
2015-05-27 00:00:00,0.161,19.254
2015-05-27 03:00:00,0.161,19.239
2015-05-27 06:00:00,0.161,19.21
2015-05-27 09:00:00,0.161,19.16
2015-05-27 12:00:00,0.161,19.046
2015-05-27 15:00:00,0.161,18.910999999999998
2015-05-27 18:00:00,0.161,18.852999999999998
2015-05-27 21:00:00,0.159,18.846
2015-05-28 00:00:00,0.159,18.887999999999998
2015-05-28 03:00:00,0.159,19.015
2015-05-28 06:00:00,0.159,20.569000000000003
2015-05-28 09:00:00,0.162,22.25
2015-05-28 12:00:00,0.164,21.954
2015-05-28 15:00:00,0.163,21.581999999999997
2015-05-28 18:00:00,0.161,21.355
2015-05-28 21:00:00,0.16,21.237999
2015-05-29 00:00:00,0.159,21.148000000000003
2015-05-29 03:00:00,0.159,21.237
2015-05-29 06:00:00,0.16,21.119
2015-05-29 09:00:00,0.161,20.906
2015-05-29 12:00:00,0.162,21.357
2015-05-29 15:00:00,0.161,22.798000000000002
2015-05-29 18:00:00,0.162,23.024
2015-05-29 21:00:00,0.167,23.675
2015-05-30 00:00:00,0.2,23.29
2015-05-30 03:00:00,0.197,22.995
2015-05-30 06:00:00,0.193,22.728
2015-05-30 09:00:00,0.186,22.4
2015-05-30 12:00:00,0.178,21.947
2015-05-30 15:00:00,0.172,21.568
2015-05-30 18:00:00,0.166,21.348999
2015-05-30 21:00:00,0.163,21.235
2015-05-31 00:00:00,0.167,21.171999
2015-05-31 03:00:00,0.204,21.114
2015-05-31 06:00:00,0.193,23.733
2015-05-31 09:00:00,0.184,24.572
2015-05-31 12:00:00,0.185,23.801
2015-05-31 15:00:00,0.176,23.361
2015-05-31 18:00:00,0.182,23.06
2015-05-31 21:00:00,0.204,22.846
2015-06-01 00:00:00,0.194,22.625
2015-06-01 03:00:00,0.186,22.430999999999997
2015-06-01 06:00:00,0.18,22.208000000000002
2015-06-01 09:00:00,0.176,21.874000000000002
2015-06-01 12:00:00,0.17,21.491999999999997
2015-06-01 15:00:00,0.165,21.18
2015-06-01 18:00:00,0.16,20.991999999999997
2015-06-01 21:00:00,0.156,20.926
2015-06-02 00:00:00,0.155,22.605
2015-06-02 03:00:00,0.156,23.897
2015-06-02 06:00:00,0.188,25.305999999999997
2015-06-02 09:00:00,0.192,25.166999999999998
2015-06-02 12:00:00,0.206,24.697
2015-06-02 15:00:00,0.204,24.743000000000002
2015-06-02 18:00:00,0.205,24.642
2015-06-02 21:00:00,0.192,24.465
2015-06-03 00:00:00,0.189,24.018
2015-06-03 03:00:00,0.185,23.703000000000003
2015-06-03 06:00:00,0.182,23.386999999999997
2015-06-03 09:00:00,0.179,22.991999999999997
2015-06-03 12:00:00,0.174,22.592
2015-06-03 15:00:00,0.17,22.206
2015-06-03 18:00:00,0.165,21.965
2015-06-03 21:00:00,0.163,21.869
2015-06-04 00:00:00,0.162,21.799
2015-06-04 03:00:00,0.162,21.743000000000002
2015-06-04 06:00:00,0.162,21.651
2015-06-04 09:00:00,0.162,21.43
2015-06-04 12:00:00,0.16,21.131999999999998
2015-06-04 15:00:00,0.158,20.863000000000003
2015-06-04 18:00:00,0.156,20.723000000000003
2015-06-04 21:00:00,0.154,20.697
2015-06-05 00:00:00,0.154,20.691
2015-06-05 03:00:00,0.154,20.695999999999998
2015-06-05 06:00:00,0.154,20.656999999999996
2015-06-05 09:00:00,0.154,20.477999999999998
2015-06-05 12:00:00,0.154,20.531
2015-06-05 15:00:00,0.153,21.557
2015-06-05 18:00:00,0.151,21.416999999999998
2015-06-05 21:00:00,0.15,21.311999999999998
2015-06-06 00:00:00,0.151,21.294
2015-06-06 03:00:00,0.151,21.265
2015-06-06 06:00:00,0.152,21.323
2015-06-06 09:00:00,0.154,21.348000000000003
2015-06-06 12:00:00,0.155,21.362999
2015-06-06 15:00:00,0.153,21.372
2015-06-06 18:00:00,0.151,21.564
2015-06-06 21:00:00,0.149,22.83
2015-06-07 00:00:00,0.149,22.596
2015-06-07 03:00:00,0.15,22.394000000000002
2015-06-07 06:00:00,0.15,22.166
2015-06-07 09:00:00,0.15,21.824
2015-06-07 12:00:00,0.15,21.447
2015-06-07 15:00:00,0.149,21.154
2015-06-07 18:00:00,0.148,20.99
2015-06-07 21:00:00,0.148,20.916
2015-06-08 00:00:00,0.148,20.862999
2015-06-08 03:00:00,0.148,20.82
2015-06-08 06:00:00,0.149,20.739
2015-06-08 09:00:00,0.149,20.612999
2015-06-08 12:00:00,0.15,20.49
2015-06-08 15:00:00,0.149,20.355
2015-06-08 18:00:00,0.149,20.248
2015-06-08 21:00:00,0.148,20.206
2015-06-09 00:00:00,0.148,20.189
2015-06-09 03:00:00,0.148,20.175
2015-06-09 06:00:00,0.149,20.135
2015-06-09 09:00:00,0.149,19.994
2015-06-09 12:00:00,0.15,19.825
2015-06-09 15:00:00,0.148,19.765
2015-06-09 18:00:00,0.147,19.660999999999998
2015-06-09 21:00:00,0.147,19.629
2015-06-10 00:00:00,0.147,19.612000000000002
2015-06-10 03:00:00,0.147,19.602
2015-06-10 06:00:00,0.147,19.567999999999998
2015-06-10 09:00:00,0.148,19.433
2015-06-10 12:00:00,0.147,19.227999999999998
2015-06-10 15:00:00,0.147,19.044
2015-06-10 18:00:00,0.146,18.951
2015-06-10 21:00:00,0.145,18.937
2015-06-11 00:00:00,0.145,18.944000000000003
2015-06-11 03:00:00,0.146,18.956
2015-06-11 06:00:00,0.146,18.938
2015-06-11 09:00:00,0.146,18.875
2015-06-11 12:00:00,0.146,18.785
2015-06-11 15:00:00,0.146,18.683
2015-06-11 18:00:00,0.146,18.612000000000002
2015-06-11 21:00:00,0.145,18.602999999999998
2015-06-12 00:00:00,0.145,18.611
2015-06-12 03:00:00,0.146,18.618
2015-06-12 06:00:00,0.146,18.608
2015-06-12 09:00:00,0.147,18.506
2015-06-12 12:00:00,0.146,18.332
2015-06-12 15:00:00,0.145,18.164998999999998
2015-06-12 18:00:00,0.143,18.073
2015-06-12 21:00:00,0.142,18.07
2015-06-13 00:00:00,0.142,18.999000000000002
2015-06-13 03:00:00,0.142,20.535999999999998
2015-06-13 06:00:00,0.143,21.07
2015-06-13 09:00:00,0.143,20.953000000000003
2015-06-13 12:00:00,0.144,20.819000000000003
2015-06-13 15:00:00,0.144,20.826
2015-06-13 18:00:00,0.189,20.698
2015-06-13 21:00:00,0.222,20.657999
2015-06-14 00:00:00,0.199,20.671999
2015-06-14 03:00:00,0.19,20.923000000000002
2015-06-14 06:00:00,0.184,20.97
2015-06-14 09:00:00,0.18,20.846
2015-06-14 12:00:00,0.174,20.503
2015-06-14 15:00:00,0.17,20.255
2015-06-14 18:00:00,0.167,20.083
2015-06-14 21:00:00,0.164,19.998
2015-06-15 00:00:00,0.163,19.942
2015-06-15 03:00:00,0.163,19.882
2015-06-15 06:00:00,0.163,19.78
2015-06-15 09:00:00,0.162,19.587
2015-06-15 12:00:00,0.16,19.369999
2015-06-15 15:00:00,0.158,19.223999
2015-06-15 18:00:00,0.157,19.124000000000002
2015-06-15 21:00:00,0.156,19.074
2015-06-16 00:00:00,0.156,19.059
2015-06-16 03:00:00,0.156,19.062
2015-06-16 06:00:00,0.156,19.02
2015-06-16 09:00:00,0.156,18.952
2015-06-16 12:00:00,0.155,18.838
2015-06-16 15:00:00,0.153,18.674
2015-06-16 18:00:00,0.152,18.586
2015-06-16 21:00:00,0.151,18.570999999999998
2015-06-17 00:00:00,0.152,18.76
2015-06-17 03:00:00,0.152,20.813000000000002
2015-06-17 06:00:00,0.152,23.243000000000002
2015-06-17 09:00:00,0.152,26.076999999999998
2015-06-17 12:00:00,0.154,24.842
2015-06-17 15:00:00,0.214,24.107
2015-06-17 18:00:00,0.21,23.558000000000003
2015-06-17 21:00:00,0.196,23.186
2015-06-18 00:00:00,0.19,24.03
2015-06-18 03:00:00,0.186,24.359
2015-06-18 06:00:00,0.187,24.073
2015-06-18 09:00:00,0.183,23.598999
2015-06-18 12:00:00,0.178,23.111
